,Technology,Dataset,Sample,Method,train_sample,test_sample,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,PAS,CHAOS,ASW,Simulation
101,scCube,sim4,sim4_5_Layer3_Layer4,CCST,Layer3,Layer4,0.3934525938661257,0.563763821347212,0.5232127490222609,0.6986984214898919,0.5633058747741007,0.5642402158420075,0.563763821347212,0.0301301578510107,0.0607368816457939,0.0810981506554049,6 domains
102,scCube,sim4,sim4_5_Layer3_Layer4,CellCharter,Layer3,Layer4,0.375542536266642,0.5561055505603834,0.5024963158150525,0.665798947659928,0.567717491700263,0.5451648259254736,0.5561055505603834,0.1213514261977291,0.0621146972075066,0.0459623504488464,6 domains
103,scCube,sim4,sim4_5_Layer3_Layer4,DeepST,Layer3,Layer4,0.6140722494927466,0.7288096445198832,0.7030361660953505,0.7240376626973137,0.6979241192028258,0.7625769658957617,0.7288096445198832,0.0613403489338133,0.0624083770675819,-0.0574872874023926,6 domains
104,scCube,sim4,sim4_5_Layer3_Layer4,GraphST,Layer3,Layer4,0.5034486269574577,0.6568386703970809,0.6162158345286198,0.7441152035447245,0.6382303084268875,0.6765647175531974,0.6568386703970809,0.01301578510108,0.0606974965911728,0.1092717446199366,6 domains
105,scCube,sim4,sim4_5_Layer3_Layer4,PRECAST,Layer3,Layer4,0.2459980978358889,0.4466029305184655,0.4258917971799123,0.5931874826917751,0.4334486694565783,0.4605805886117106,0.4466029305184655,0.2816394350595403,0.0664223308050575,0.0012451142284449,6 domains
106,scCube,sim4,sim4_5_Layer3_Layer4,SEDR,Layer3,Layer4,0.4699767588857262,0.6433380455610938,0.580780378975949,0.7029631680974799,0.6489136274721142,0.6378849365371593,0.6433380455610938,0.0723899196898365,0.0615913370279639,0.0371091308939304,6 domains
107,scCube,sim4,sim4_5_Layer3_Layer4,STAGATE,Layer3,Layer4,0.5780154232806984,0.6950648575645839,0.6622540153532874,0.8211575740792025,0.7217029023320185,0.6703237339383852,0.6950648575645839,0.059872611464968,0.0615261819169041,0.0723486664990358,6 domains
108,scCube,sim4,sim4_5_Layer3_Layer4,SpaGCN,Layer3,Layer4,0.3810570476239242,0.520916234534756,0.5054134041511245,0.664081971752977,0.5314543015624346,0.5107879550358897,0.520916234534756,0.2137911935751869,0.0666796412088145,0.0547086961706628,6 domains
109,scCube,sim4,sim4_5_Layer3_Layer4,SpaMGCN,Layer3,Layer4,0.5871793284925627,0.6842098156980924,0.6753791076247997,0.7205760177236222,0.685286088486739,0.6831369182784374,0.6842098156980925,0.1406812517308225,0.0626583926332432,0.0091803393610319,6 domains
110,scCube,sim4,sim4_5_Layer3_Layer4,SpaceFlow,Layer3,Layer4,0.3238144570705577,0.4689007930951819,0.4602636528060281,0.6584325671559125,0.478538360034242,0.4596563137751557,0.4689007930951818,0.0674605372472998,0.0611091121104778,0.1099563262292523,6 domains
111,scCube,sim4,sim4_5_Layer3_Layer4,stLearn,Layer3,Layer4,0.2234982867959922,0.3380341006162101,0.3965419627887296,0.5273885350318471,0.3241452178782632,0.3538461793903193,0.3380341006162101,0.3735807255607865,0.0683486420975435,-0.0123918109536939,6 domains
112,scCube,sim4,sim4_6_Layer4_Layer3,BASS,Layer4,Layer3,0.4121254763212835,0.5795871869120933,0.5335179147009573,0.7028523954583218,0.5862250146355854,0.5730979964575905,0.5795871869120933,0.0224314594295209,0.0605358411989983,0.1280554704242809,6 domains
113,scCube,sim4,sim4_6_Layer4_Layer3,Banksy,Layer4,Layer3,0.5108835847048986,0.6374084691497085,0.6081140044346132,0.7845472168374411,0.6589580128574106,0.6172237386010376,0.6374084691497085,0.0437551924674605,0.0617523322589656,0.0982739391611486,6 domains
114,scCube,sim4,sim4_6_Layer4_Layer3,BayesSpace,Layer4,Layer3,0.4957229572842145,0.6535161467198443,0.6025016898244095,0.739407366380504,0.6551039973017734,0.6519359748367711,0.6535161467198443,0.0465245084464137,0.0625821996763053,0.0889344252534429,6 domains
115,scCube,sim4,sim4_6_Layer4_Layer3,CCST,Layer4,Layer3,0.5252496236911584,0.6333721940903246,0.6275832954296329,0.7646081417889781,0.6323232946055807,0.6347527891547966,0.6333721940903246,0.0183328717806701,0.0608727860632076,0.0713145976816678,6 domains
116,scCube,sim4,sim4_6_Layer4_Layer3,CellCharter,Layer4,Layer3,0.3578461839838471,0.5236177065630109,0.4861828265730247,0.6578787039601218,0.5369254359815573,0.5109752308504607,0.5236177065630109,0.070119080587095,0.0618054130805721,0.1219031373597878,6 domains
117,scCube,sim4,sim4_6_Layer4_Layer3,DeepST,Layer4,Layer3,0.6262636867415994,0.7258305106816811,0.7019712471732034,0.8326225422320686,0.7458318742694635,0.7068955705436102,0.7258305106816811,0.0357241761284962,0.0609035956801055,0.0760711709478365,6 domains
118,scCube,sim4,sim4_6_Layer4_Layer3,GraphST,Layer4,Layer3,0.5433814595267924,0.6797612768068717,0.6355165367568509,0.8211021877596234,0.695372563979138,0.6648355531302608,0.6797612768068717,0.0146773746884519,0.0604823361222476,0.1343150048955343,6 domains
119,scCube,sim4,sim4_6_Layer4_Layer3,PRECAST,Layer4,Layer3,0.4260685928659709,0.5580940748276236,0.5465069375064302,0.7352533924120742,0.5616406593158821,0.5545920004080912,0.5580940748276237,0.1265577402381612,0.0658066800317329,0.0511928836992802,6 domains
120,scCube,sim4,sim4_6_Layer4_Layer3,SEDR,Layer4,Layer3,0.5131148104623109,0.6447936218041183,0.6174303110020872,0.7411797286070341,0.6411095799810349,0.6486824116497366,0.6447936218041183,0.0350041539739683,0.0611873399671651,0.0890648544534216,6 domains
121,scCube,sim4,sim4_6_Layer4_Layer3,STAGATE,Layer4,Layer3,0.4895593643099314,0.6428997535313276,0.5939323442654066,0.7383550263085018,0.655596907900713,0.6308296916516252,0.6428997535313274,0.0456937136527277,0.0612044817548255,0.078147825678155,6 domains
122,scCube,sim4,sim4_6_Layer4_Layer3,SpaGCN,Layer4,Layer3,0.415184627865507,0.5355421838501471,0.5298905223438044,0.6890058155635558,0.5547946969405205,0.5175810602267656,0.5355421838501471,0.1816671282193298,0.0642849499976563,0.0511179404578138,6 domains
123,scCube,sim4,sim4_6_Layer4_Layer3,SpaMGCN,Layer4,Layer3,0.3507975036429516,0.5168399099513385,0.4951107649268159,0.6175574633065632,0.5092611649890519,0.5246476339366507,0.5168399099513385,0.2292993630573248,0.0641663510252265,-0.0006288945838638,6 domains
124,scCube,sim4,sim4_6_Layer4_Layer3,SpaceFlow,Layer4,Layer3,0.3182251586299157,0.4721204887888821,0.4558632982215213,0.6316255884796455,0.4795781616513067,0.4651105190289265,0.4721204887888822,0.0558847964552755,0.0612206758963369,0.1337952080985262,6 domains
125,scCube,sim4,sim4_6_Layer4_Layer3,stLearn,Layer4,Layer3,0.1972879210443982,0.3410961102446105,0.3655552563822765,0.5185267238991969,0.3430054811939875,0.3392090064078952,0.3410961102446105,0.3757407920243699,0.067233438474901,-0.0255040159401271,6 domains
126,scCube,sim4,sim4_7_Layer4_Layer5,BASS,Layer4,Layer5,0.4170436941729446,0.5803286939355262,0.5277977839033667,0.6923289947382997,0.5967246640684768,0.5648096404209528,0.5803286939355261,0.0238161174189975,0.0617544899942011,0.1373129556272883,6 domains
127,scCube,sim4,sim4_7_Layer4_Layer5,Banksy,Layer4,Layer5,0.4856485872134078,0.6270896732452641,0.5838035366604073,0.7682082525616173,0.6444505040140074,0.610639671376361,0.6270896732452641,0.0620326779285516,0.0616188124253975,0.144743944443821,6 domains
128,scCube,sim4,sim4_7_Layer4_Layer5,BayesSpace,Layer4,Layer5,0.4684200524512748,0.6092678906591726,0.5712476980236703,0.7219606757130989,0.6214176545282285,0.5975841127540013,0.6092678906591726,0.0456937136527277,0.0623640901054975,0.1238954641771063,6 domains
129,scCube,sim4,sim4_7_Layer4_Layer5,CCST,Layer4,Layer5,0.4951824319468135,0.6153951888115008,0.6022696842907053,0.7343118249792301,0.6079917475322514,0.6232257262527786,0.6153951888115008,0.0211021877596233,0.061171878217899,0.048127641259453,6 domains
130,scCube,sim4,sim4_7_Layer4_Layer5,CellCharter,Layer4,Layer5,0.4067379972051468,0.545748648087532,0.5204805587854933,0.7014123511492661,0.558587405266023,0.5335379521083443,0.545748648087532,0.0845195236776516,0.0618952777900249,0.0998886925828712,6 domains
131,scCube,sim4,sim4_7_Layer4_Layer5,DeepST,Layer4,Layer5,0.7177185944187877,0.77117084971294,0.7735556485416828,0.8533924120742176,0.7833231042376543,0.7597337720364198,0.77117084971294,0.0288562725006922,0.0606354750223017,0.052507397316828,6 domains
132,scCube,sim4,sim4_7_Layer4_Layer5,GraphST,Layer4,Layer5,0.482128288254385,0.6445489829906764,0.5855765886813464,0.7413458875657712,0.6498445724649834,0.6393390034957588,0.6445489829906763,0.0113541955137081,0.0605347397030566,0.120403627863449,6 domains
133,scCube,sim4,sim4_7_Layer4_Layer5,PRECAST,Layer4,Layer5,0.200943325609919,0.4117835007331747,0.402508644272086,0.5452783162558847,0.3887118494408334,0.4377667634733317,0.4117835007331746,0.1755746330656327,0.0655566023551976,-0.060357759467567,6 domains
134,scCube,sim4,sim4_7_Layer4_Layer5,SEDR,Layer4,Layer5,0.5108956904821722,0.6361520498986429,0.6151422510115437,0.7498753807809472,0.6293560250803248,0.6434616879988072,0.636152049898643,0.0361118803655497,0.060961556546507,0.0424573603285831,6 domains
135,scCube,sim4,sim4_7_Layer4_Layer5,STAGATE,Layer4,Layer5,0.6329969833092497,0.7110044933384161,0.7042435445031175,0.8414843533647189,0.727106954752454,0.6956016392468952,0.7110044933384161,0.0469675990030462,0.0613336618657559,0.0802625983974073,6 domains
136,scCube,sim4,sim4_7_Layer4_Layer5,SpaGCN,Layer4,Layer5,0.4239772897568751,0.5421368573190962,0.5324473665732367,0.6903904735530324,0.5598849863817557,0.5254793723930096,0.5421368573190962,0.1797286070340626,0.0641834604539498,0.0575911875826731,6 domains
137,scCube,sim4,sim4_7_Layer4_Layer5,SpaMGCN,Layer4,Layer5,0.225966492439328,0.3948085358287344,0.4138938162506734,0.5106618665189698,0.3753288733530626,0.4164208839395971,0.3948085358287344,0.2076986984214897,0.0634085485637677,-0.0764614608915925,6 domains
138,scCube,sim4,sim4_7_Layer4_Layer5,SpaceFlow,Layer4,Layer5,0.2940929257429993,0.4637814267642292,0.4334377925687681,0.5952367765162005,0.4697524902216631,0.4581444319798649,0.4637814267642292,0.0528385488784269,0.0609900467659952,0.086415593096798,6 domains
139,scCube,sim4,sim4_7_Layer4_Layer5,stLearn,Layer4,Layer5,0.195296152098358,0.3377692493626361,0.359584041110657,0.5071725283854888,0.3376128901689183,0.3379261190731727,0.3377692493626361,0.3714206590972029,0.067106369785027,-0.0285474878670457,6 domains
140,scCube,sim4,sim4_8_Layer5_Layer4,BASS,Layer5,Layer4,0.4276542686842162,0.5725039420629416,0.540394886366785,0.7039601218499031,0.5797314170804168,0.5654544570063699,0.5725039420629415,0.0282470229853226,0.0615387218206393,0.0588397115078457,6 domains
141,scCube,sim4,sim4_8_Layer5_Layer4,Banksy,Layer5,Layer4,0.5341777246860925,0.7017289824199331,0.627022828788174,0.7657158681805594,0.7072364629782435,0.6963066161368829,0.701728982419933,0.0664635834948767,0.0612418112032565,0.0636072046385139,6 domains
142,scCube,sim4,sim4_8_Layer5_Layer4,BayesSpace,Layer5,Layer4,0.4807261504364842,0.6236747450120907,0.5833265944922864,0.7449459983384105,0.630479248208556,0.6170155499727804,0.6236747450120907,0.0470783716422043,0.0615340852712975,0.1377578895105423,6 domains
143,scCube,sim4,sim4_8_Layer5_Layer4,CCST,Layer5,Layer4,0.417633339737239,0.5681918856599338,0.5417897714734482,0.6979783993353642,0.5610012883604897,0.575599332346,0.5681918856599338,0.027748546109111,0.0610185816187928,0.0796329054563535,6 domains
144,scCube,sim4,sim4_8_Layer5_Layer4,CellCharter,Layer5,Layer4,0.3593261912958386,0.5107238894739716,0.482405932170996,0.6273054555524785,0.5223613098332814,0.4996097546619566,0.5107238894739716,0.1103849349210744,0.0621897728616058,0.0599435371810502,6 domains
145,scCube,sim4,sim4_8_Layer5_Layer4,DeepST,Layer5,Layer4,0.5940881589201582,0.7171659655111242,0.6751641789127049,0.8028247022985322,0.722360738355605,0.7128292479841314,0.7171659655111242,0.0583217945167543,0.0609817909424111,0.0328973441355758,6 domains
146,scCube,sim4,sim4_8_Layer5_Layer4,GraphST,Layer5,Layer4,0.5135578857999058,0.6475147722580471,0.6058233627500597,0.7632234837995016,0.6687940563992588,0.6275478353905548,0.6475147722580471,0.0096926059263361,0.0606047173959875,0.165146204793724,6 domains
147,scCube,sim4,sim4_8_Layer5_Layer4,PRECAST,Layer5,Layer4,0.2385000974714294,0.4519410748792638,0.4139353011153262,0.5890335087233454,0.4385638325226809,0.4661600682092105,0.4519410748792639,0.1620049847687621,0.0648091765762381,-0.0237067156718573,6 domains
148,scCube,sim4,sim4_8_Layer5_Layer4,SEDR,Layer5,Layer4,0.4329799010666176,0.5865250859569066,0.542613039229772,0.6871226806978676,0.5984620427504217,0.5751301132368801,0.5865250859569066,0.0854057047909165,0.0612087089045884,0.029753013380195,6 domains
149,scCube,sim4,sim4_8_Layer5_Layer4,STAGATE,Layer5,Layer4,0.4507278621850675,0.6124880425239345,0.5572301913606127,0.7020216006646358,0.6252368538543344,0.6005004573096668,0.6124880425239345,0.0530047078371641,0.0608904345708104,0.0931626476561574,6 domains
150,scCube,sim4,sim4_8_Layer5_Layer4,SpaGCN,Layer5,Layer4,0.2936476580748057,0.4278059863947731,0.4278297056355852,0.5934644142896704,0.4392897563666753,0.4169073305214681,0.4278059863947731,0.2536693436721129,0.0659700699053449,0.0574846732686587,6 domains
151,scCube,sim4,sim4_8_Layer5_Layer4,SpaMGCN,Layer5,Layer4,0.4113949016332682,0.5761867539205715,0.5401946230761212,0.6734976460814179,0.5665356839166577,0.5861723390103522,0.5761867539205715,0.1919135973414566,0.0641615821114031,-0.0024908274061056,6 domains
152,scCube,sim4,sim4_8_Layer5_Layer4,SpaceFlow,Layer5,Layer4,0.3341061771712356,0.4745547640008229,0.4668046990700548,0.6083079479368596,0.4779381119976388,0.4712444692287697,0.4745547640008229,0.043367488230407,0.060973462610048,0.1360844070613813,6 domains
153,scCube,sim4,sim4_8_Layer5_Layer4,stLearn,Layer5,Layer4,0.2085401835163084,0.3221050632334215,0.3818768784617355,0.4732207144835225,0.3062544537174015,0.341179040756377,0.3221050632334215,0.3518139019662143,0.0672591666890618,-0.0258740591671208,6 domains
154,scCube,sim4,sim4_9_Layer5_Layer6,BASS,Layer5,Layer6,0.6394490469376822,0.6798282452866206,0.7251178843481204,0.8277485461091111,0.7052965398074997,0.6561351703585077,0.6798282452866204,0.0238161174189975,0.0624179723992498,0.1006556223978549,6 domains
155,scCube,sim4,sim4_9_Layer5_Layer6,Banksy,Layer5,Layer6,0.7278509485338761,0.7094406588770741,0.7938823020215078,0.8438105787870395,0.7304260941974678,0.6896273868208479,0.7094406588770741,0.0279700913874273,0.061327158488841,0.0984408817902312,6 domains
156,scCube,sim4,sim4_9_Layer5_Layer6,BayesSpace,Layer5,Layer6,0.680656953848998,0.6695749656638386,0.7587542174958071,0.7989476599279978,0.6673847464144121,0.6717796079434153,0.6695749656638387,0.0368319025200775,0.06319424702138,0.0743306125628883,6 domains
157,scCube,sim4,sim4_9_Layer5_Layer6,CCST,Layer5,Layer6,0.5544634252862043,0.6540819445245518,0.6594645453181783,0.8248130711714208,0.6758198903856426,0.6338847595076723,0.6540819445245518,0.0270285239545831,0.0611233199558791,0.0588916228930021,6 domains
158,scCube,sim4,sim4_9_Layer5_Layer6,CellCharter,Layer5,Layer6,0.5276588184676099,0.654660430233023,0.6354506942519056,0.8185544170589865,0.6968700072996146,0.6172957562772,0.654660430233023,0.1281085571863749,0.0621317654882598,0.0871751638088433,6 domains
159,scCube,sim4,sim4_9_Layer5_Layer6,DeepST,Layer5,Layer6,0.612727233443412,0.72249449291177,0.702596110986572,0.8379396289116589,0.7590022386790116,0.6896804651903155,0.72249449291177,0.0602603157020215,0.0607796226980628,0.052487701031107,6 domains
160,scCube,sim4,sim4_9_Layer5_Layer6,GraphST,Layer5,Layer6,0.7271655553866212,0.7071610809101059,0.7938731671850408,0.8460260315702023,0.7240529774186243,0.6910393798039585,0.707161080910106,0.0124619219052893,0.0605467003498253,0.0988099940957989,6 domains
161,scCube,sim4,sim4_9_Layer5_Layer6,PRECAST,Layer5,Layer6,0.1839046305543152,0.3936015262565085,0.3888783663863012,0.630296316809748,0.3968140594928726,0.3904405914387613,0.3936015262565086,0.2489615065078925,0.0662787666301397,-0.00230076165048,6 domains
162,scCube,sim4,sim4_9_Layer5_Layer6,SEDR,Layer5,Layer6,0.5943864237610706,0.6671133546514829,0.6900476029954613,0.8100803101633897,0.6859050313164355,0.6496276525832511,0.6671133546514828,0.0539462752700082,0.0613457614281658,0.0028508946913887,6 domains
163,scCube,sim4,sim4_9_Layer5_Layer6,STAGATE,Layer5,Layer6,0.528355428036336,0.5944901672080369,0.6374353775854642,0.7937413458875657,0.6170554287311545,0.5738267661802942,0.5944901672080368,0.0653004707837163,0.0612611542647617,0.0531398945635461,6 domains
164,scCube,sim4,sim4_9_Layer5_Layer6,SpaGCN,Layer5,Layer6,0.3862231486997122,0.5276504637158638,0.5207571239204907,0.7504846302963168,0.5670939995408159,0.4933370061718413,0.5276504637158638,0.2481307117142066,0.064979570570663,0.04518177095639,6 domains
165,scCube,sim4,sim4_9_Layer5_Layer6,SpaMGCN,Layer5,Layer6,0.5754622180193967,0.5963672840003125,0.6781013975795996,0.7510384934921075,0.6072774634018795,0.5858422045468279,0.5963672840003126,0.1138188867349764,0.0623851807557669,0.0438136007737755,6 domains
166,scCube,sim4,sim4_9_Layer5_Layer6,SpaceFlow,Layer5,Layer6,0.4081507836234077,0.5779087280598063,0.5408368128575388,0.7556355580171698,0.6121750596959041,0.5473006955807737,0.5779087280598063,0.0430351703129326,0.0610303086437888,0.1336997510741391,6 domains
167,scCube,sim4,sim4_9_Layer5_Layer6,stLearn,Layer5,Layer6,0.2109104140761504,0.3476824907578383,0.3833423373313371,0.6009969537524231,0.3689556760523754,0.3287291580772015,0.3476824907578384,0.4470783716422043,0.0688206127025342,-0.0198525578794919,6 domains
168,scCube,sim2,DLPFC_151673train_151673spatial,BASS,151673,151673,0.3257128998614033,0.5251930152277413,0.4450379173218098,0.6045416782054832,0.5281237327161762,0.5222946451002736,0.5251930152277412,,,,raw domains
169,scCube,sim2,DLPFC_151673train_151673spatial,Banksy,151673,151673,0.5564961722858317,0.6841875503570469,0.6331401885688976,0.7884242592079757,0.6959268371799658,0.6728377434044693,0.6841875503570469,,,,raw domains
170,scCube,sim2,DLPFC_151673train_151673spatial,BayesSpace,151673,151673,0.3305758621701204,0.5216899537852803,0.4427988739799364,0.6034339518139019,0.5358814622674885,0.5082307078344453,0.5216899537852803,,,,raw domains
171,scCube,sim2,DLPFC_151673train_151673spatial,CCST,151673,151673,0.4029671790868551,0.5693394223707678,0.515199885502382,0.6878427028523955,0.563996799226016,0.5750118044396472,0.5693394223707678,,,,raw domains
172,scCube,sim2,DLPFC_151673train_151673spatial,CellCharter,151673,151673,0.3584070684529111,0.5010840588360701,0.4666485335214013,0.6469675990030462,0.5138518865881634,0.4889529284785991,0.50108405883607,,,,raw domains
173,scCube,sim2,DLPFC_151673train_151673spatial,DeepST,151673,151673,0.5502095118799604,0.6790834403281789,0.6275252866443146,0.782774854610911,0.6923332704467393,0.6665517232636922,0.6790834403281789,,,,raw domains
174,scCube,sim2,DLPFC_151673train_151673spatial,GraphST,151673,151673,0.4723643923339394,0.6318292817387624,0.5633848576022779,0.7358072556078649,0.642988329774685,0.621050956326799,0.6318292817387624,,,,raw domains
175,scCube,sim2,DLPFC_151673train_151673spatial,PRECAST,151673,151673,0.2113705406066704,0.4096415963432379,0.3658815801340322,0.5505400166158959,0.4039981451468423,0.4154449479594843,0.4096415963432379,,,,raw domains
176,scCube,sim2,DLPFC_151673train_151673spatial,SEDR,151673,151673,0.4681073148726914,0.6293998003590391,0.5648165903607064,0.7010246469122127,0.6285404808081451,0.6306027956372832,0.6293998003590391,,,,raw domains
177,scCube,sim2,DLPFC_151673train_151673spatial,STAGATE,151673,151673,0.4678121665284834,0.5909222394641205,0.5606377275354861,0.7247853780116311,0.5983688178373808,0.5837012803264836,0.5909222394641205,,,,raw domains
178,scCube,sim2,DLPFC_151673train_151673spatial,SpaGCN,151673,151673,0.3593943437882782,0.4963496569056292,0.4661947613036197,0.6380504015508169,0.5113058984727937,0.4822435208079497,0.4963496569056292,,,,raw domains
179,scCube,sim2,DLPFC_151673train_151673spatial,SpaceFlow,151673,151673,0.2512104697255906,0.4210027423714242,0.3779057274471637,0.5631127111603434,0.4309439781890363,0.4115153302420169,0.4210027423714242,,,,raw domains
180,scCube,sim2,DLPFC_151673train_151673spatial,SpatialMGCN,151673,151673,0.2157949860253466,0.3806919321141834,0.3520233524785442,0.5081694821379119,0.384825979358,0.3766457620065518,0.3806919321141834,,,,raw domains
181,scCube,sim2,DLPFC_151673train_151673spatial,stLearn,151673,151673,0.2002008374044402,0.366756564786995,0.3394767457729871,0.5049570756023262,0.3717411978157273,0.3619038885007619,0.366756564786995,,,,raw domains
182,scCube,sim2,DLPFC_151674train_151673spatial,BASS,151674,151673,0.4491394379425076,0.6206869899910759,0.5456380286763124,0.7358072556078649,0.6275166076094932,0.614004432999675,0.6206869899910759,,,,raw domains
183,scCube,sim2,DLPFC_151674train_151673spatial,Banksy,151674,151673,0.5370906664344124,0.681471237854785,0.6172133929102592,0.7648850733868734,0.6933181932702139,0.6700223462202356,0.6814712378547849,,,,raw domains
184,scCube,sim2,DLPFC_151674train_151673spatial,BayesSpace,151674,151673,0.3878864909274735,0.5335720926494576,0.4938914575204934,0.6399889227360842,0.5383694256834195,0.5288595011939129,0.5335720926494576,,,,raw domains
185,scCube,sim2,DLPFC_151674train_151673spatial,CCST,151674,151673,0.448110365560366,0.6148800694537433,0.5484238534875812,0.7140404320132927,0.6090961224350633,0.6209975475100269,0.6148800694537433,,,,raw domains
186,scCube,sim2,DLPFC_151674train_151673spatial,CellCharter,151674,151673,0.3804592113290249,0.5351243287479113,0.4854140588949187,0.68402104680144,0.5484128829220511,0.5225062125249099,0.5351243287479113,,,,raw domains
187,scCube,sim2,DLPFC_151674train_151673spatial,DeepST,151674,151673,0.6626028073353167,0.756207703226393,0.7210403704060363,0.8449736914981999,0.7741305926494783,0.7391027443619385,0.7562077032263931,,,,raw domains
188,scCube,sim2,DLPFC_151674train_151673spatial,GraphST,151674,151673,0.4902109946398593,0.6538029436355648,0.5775871385702153,0.7482691775131542,0.6671091256224135,0.6410171922653912,0.6538029436355649,,,,raw domains
189,scCube,sim2,DLPFC_151674train_151673spatial,PRECAST,151674,151673,0.2803466630351413,0.3953003863779354,0.404762404443592,0.6098033785654943,0.4020136100267133,0.3888076883616601,0.3953003863779354,,,,raw domains
190,scCube,sim2,DLPFC_151674train_151673spatial,SEDR,151674,151673,0.5398473302975875,0.6643998563472806,0.6206874094172037,0.7366380504015508,0.6714157533280136,0.6575515119019723,0.6643998563472805,,,,raw domains
191,scCube,sim2,DLPFC_151674train_151673spatial,STAGATE,151674,151673,0.6073091409262752,0.7108176758378031,0.6764240383953601,0.8275823871503739,0.7210549237333688,0.7010563815122468,0.7108176758378031,,,,raw domains
192,scCube,sim2,DLPFC_151674train_151673spatial,SpaGCN,151674,151673,0.33489696027019,0.4821876729067506,0.4448853152496226,0.6142342841318195,0.498259152029337,0.4671205766676383,0.4821876729067506,,,,raw domains
193,scCube,sim2,DLPFC_151674train_151673spatial,SpaceFlow,151674,151673,0.3355344603833469,0.4734892565697526,0.4461035088515128,0.6289116588202714,0.4879679699677096,0.4598501356381947,0.4734892565697526,,,,raw domains
194,scCube,sim2,DLPFC_151674train_151673spatial,SpatialMGCN,151674,151673,0.299561456237393,0.4586927021303674,0.4301921710499204,0.589587371919136,0.4529318675148589,0.4646019686120997,0.4586927021303674,,,,raw domains
195,scCube,sim2,DLPFC_151674train_151673spatial,stLearn,151674,151673,0.2204923813299503,0.3260812363488928,0.3530814208066578,0.5329271669897535,0.3323794340555411,0.3200432531635472,0.3260812363488928,,,,raw domains
196,scCube,sim2,DLPFC_151675train_151673spatial,BASS,151675,151673,0.6129627249249846,0.7175063706428273,0.6807458281173713,0.8327333148712268,0.7249447863439723,0.7102190507832814,0.7175063706428273,,,,raw domains
197,scCube,sim2,DLPFC_151675train_151673spatial,Banksy,151675,151673,0.59247527837082,0.7167484525982528,0.6628181883950501,0.8388258100249238,0.7309144805380784,0.7031210948969008,0.7167484525982527,,,,raw domains
198,scCube,sim2,DLPFC_151675train_151673spatial,BayesSpace,151675,151673,0.5837895884025096,0.6899452519944635,0.6562507953981932,0.8136250346164499,0.6994186497897699,0.6807250528803778,0.6899452519944635,,,,raw domains
199,scCube,sim2,DLPFC_151675train_151673spatial,CCST,151675,151673,0.4837165638637407,0.643197449495284,0.5781909410654353,0.7621157574079203,0.6416898281196501,0.6447274169458683,0.643197449495284,,,,raw domains
200,scCube,sim2,DLPFC_151675train_151673spatial,CellCharter,151675,151673,0.4469125755930281,0.6043337312614765,0.5411693544944054,0.7358072556078648,0.6190124720097913,0.5903563897068981,0.6043337312614765,,,,raw domains
201,scCube,sim2,DLPFC_151675train_151673spatial,DeepST,151675,151673,0.6866936630477902,0.7649411890542331,0.7410748304894774,0.8566048186098033,0.7818333523876848,0.7488454542193308,0.7649411890542331,,,,raw domains
202,scCube,sim2,DLPFC_151675train_151673spatial,GraphST,151675,151673,0.6375036380347422,0.7256125737249571,0.7003268660385034,0.8319025200775408,0.739859162696365,0.7119042787444687,0.725612573724957,,,,raw domains
203,scCube,sim2,DLPFC_151675train_151673spatial,PRECAST,151675,151673,0.2337657810536558,0.3675001539216906,0.3657637402132648,0.5510938798116866,0.3733930568561874,0.3617903650946317,0.3675001539216906,,,,raw domains
204,scCube,sim2,DLPFC_151675train_151673spatial,SEDR,151675,151673,0.618322977166289,0.7298150879811445,0.6853696104738601,0.8387704237053448,0.7352696519143003,0.724452384328151,0.7298150879811445,,,,raw domains
205,scCube,sim2,DLPFC_151675train_151673spatial,STAGATE,151675,151673,0.6087007610789383,0.6903824161198846,0.6762217923506813,0.8228191636665743,0.7051936734399548,0.6761825236766841,0.6903824161198846,,,,raw domains
206,scCube,sim2,DLPFC_151675train_151673spatial,SpaGCN,151675,151673,0.4119092649390292,0.5566647270531857,0.5102062319223869,0.6920520631404043,0.5739986694583459,0.5403470166409086,0.5566647270531857,,,,raw domains
207,scCube,sim2,DLPFC_151675train_151673spatial,SpaceFlow,151675,151673,0.4589828358350704,0.6159130347312514,0.550674799630787,0.7386873442259762,0.6315792166998427,0.6010359356163726,0.6159130347312514,,,,raw domains
208,scCube,sim2,DLPFC_151675train_151673spatial,SpatialMGCN,151675,151673,0.4780991984380852,0.6078282752933302,0.5681035076481437,0.7513154250900028,0.6180730759244726,0.5979175601430823,0.6078282752933303,,,,raw domains
209,scCube,sim2,DLPFC_151675train_151673spatial,stLearn,151675,151673,0.243631309673282,0.3636470471632145,0.3695607257607103,0.5528108557186375,0.373898841747868,0.3539426439592902,0.3636470471632145,,,,raw domains
210,scCube,sim2,DLPFC_151676train_151673spatial,BASS,151676,151673,0.6012811009796146,0.6954923615782802,0.6705113007407683,0.8199944613680421,0.7052334158831814,0.686016738118612,0.6954923615782802,,,,raw domains
211,scCube,sim2,DLPFC_151676train_151673spatial,Banksy,151676,151673,0.6572521495019511,0.7432957437991192,0.71666193718423,0.8523954583217945,0.7590204873470342,0.728209319920141,0.743295743799119,,,,raw domains
