,Technology,Dataset,Sample,Method,train_sample,test_sample,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure
193,scCube,sim2,MERFISH_Animal1_Bregma0.11train_Animal1_Bregma0.26spatial,SpatialMGCN,Animal1_Bregma0.11,Animal1_Bregma0.26,0.5334194364156533,0.6633417988201651,0.6285278860237831,0.8590645695364237,0.6981158480535888,0.6318676572660936,0.663341798820165
194,scCube,sim2,MERFISH_Animal1_Bregma0.11train_Animal1_Bregma0.26spatial,stLearn,Animal1_Bregma0.11,Animal1_Bregma0.26,0.6151243381625997,0.7161713380113421,0.6972013806079905,0.8898178807947019,0.7802460343727246,0.6618615541254382,0.7161713380113421
195,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,BASS,Animal1_Bregma0.16,Animal1_Bregma0.16,0.7147804046373543,0.766150079916203,0.7725933641229319,0.9106210098665117,0.8014398187603838,0.7338370870381998,0.766150079916203
196,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,Banksy,Animal1_Bregma0.16,Animal1_Bregma0.16,0.5692129270784769,0.6845472666297268,0.6534192678863249,0.840975043528729,0.7217085798955042,0.6510882482229461,0.6845472666297268
197,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,CCST,Animal1_Bregma0.16,Animal1_Bregma0.16,0.11998124893690217,0.12388537352963538,0.3759262403685098,0.4508028632230605,0.10104462685446505,0.1621010238667781,0.12388537352963538
198,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,CellCharter,Animal1_Bregma0.16,Animal1_Bregma0.16,0.35956385102704247,0.472868347298902,0.4768982290496632,0.6981621203327529,0.5088299226405572,0.44168405520006104,0.472868347298902
199,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,DeepST,Animal1_Bregma0.16,Animal1_Bregma0.16,0.41854197511079916,0.49849161138657294,0.5757755106653677,0.7159605339524087,0.45964596652337353,0.5466871705288316,0.49849161138657294
200,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,GraphST,Animal1_Bregma0.16,Animal1_Bregma0.16,0.1511948183785935,0.2525662023479001,0.3897056329426309,0.555039659508609,0.2288019712637209,0.2818390649506258,0.2525662023479001
201,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,PRECAST,Animal1_Bregma0.16,Animal1_Bregma0.16,0.5227523950631046,0.6851002254935048,0.621406194694982,0.8024763010253434,0.6878576333002404,0.6823648366042849,0.6851002254935048
202,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,SEDR,Animal1_Bregma0.16,Animal1_Bregma0.16,0.5317538326051239,0.6263398243242569,0.6239938684830422,0.8257690075449797,0.6541009623671675,0.6011036429173499,0.6263398243242569
203,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,STAGATE,Animal1_Bregma0.16,Animal1_Bregma0.16,0.20819033246966517,0.2590890991804521,0.38166842025030995,0.5559295801895918,0.25331928752316557,0.26524522022602215,0.2590890991804521
204,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,SpaGCN,Animal1_Bregma0.16,Animal1_Bregma0.16,0.6683366622320941,0.7138543005103192,0.7346218084923871,0.8868253047011028,0.7446689387044838,0.6854885650532949,0.7138543005103192
205,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,SpaceFlow,Animal1_Bregma0.16,Animal1_Bregma0.16,0.1935413639571169,0.2067137487168959,0.34646821416780255,0.5292319597601083,0.21321533956543348,0.20059709523062508,0.2067137487168959
206,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,SpatialMGCN,Animal1_Bregma0.16,Animal1_Bregma0.16,0.4417819970328659,0.625320617723045,0.5510890577053627,0.7970593925324048,0.6492922797383383,0.6030559848359678,0.625320617723045
207,scCube,sim2,MERFISH_Animal1_Bregma0.16train_Animal1_Bregma0.16spatial,stLearn,Animal1_Bregma0.16,Animal1_Bregma0.16,0.6934176418156779,0.7514841043729421,0.7552053803845814,0.8994002708454246,0.7838870679187282,0.7216955441862323,0.7514841043729421
208,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,BASS,Animal1_Bregma0.21,Animal1_Bregma0.01,0.52785940109507,0.6983113540580337,0.6233143880463461,0.8252154364930686,0.7168251663834558,0.6807297954461919,0.6983113540580336
209,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,Banksy,Animal1_Bregma0.21,Animal1_Bregma0.01,0.5371283999832356,0.6896388367151174,0.6333848462407735,0.8268639940052454,0.7100233140452344,0.6706076710684672,0.6896388367151174
210,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,CCST,Animal1_Bregma0.21,Animal1_Bregma0.01,0.10725921325250413,0.1823573975409573,0.32673238996446075,0.4507680779318097,0.16878553699726234,0.198307362756671,0.18235739754095737
211,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,CellCharter,Animal1_Bregma0.21,Animal1_Bregma0.01,0.3181700589903541,0.49638032834420753,0.4487410370060137,0.6783064818284001,0.5311313369671817,0.4661290695611903,0.4963803283442075
212,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,DeepST,Animal1_Bregma0.21,Animal1_Bregma0.01,0.4935409873344875,0.5695054551326725,0.599470026844289,0.8101910828025478,0.5832667136535792,0.55797195961875,0.5695054551326726
213,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,GraphST,Animal1_Bregma0.21,Animal1_Bregma0.01,0.1850956414507534,0.2837826345832011,0.4077619632843062,0.5299737729486699,0.269085434816481,0.3001780864797071,0.2837826345832011
214,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,PRECAST,Animal1_Bregma0.21,Animal1_Bregma0.01,0.5452935577282264,0.7046996976769629,0.6390816261241415,0.8924690895466467,0.7661483343263648,0.652376118461298,0.704699697676963
215,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,SEDR,Animal1_Bregma0.21,Animal1_Bregma0.01,0.5556204241718868,0.6836290908777636,0.6458973392954878,0.8580367178718621,0.7173652675913204,0.6529800636227991,0.6836290908777636
216,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,STAGATE,Animal1_Bregma0.21,Animal1_Bregma0.01,0.1551201196832829,0.2625922961446547,0.3116657372470942,0.5671412514050206,0.27991326883677925,0.24731722242825924,0.2625922961446546
217,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,SpaGCN,Animal1_Bregma0.21,Animal1_Bregma0.01,0.6061704891870748,0.7235004389635218,0.6876524689395828,0.9027725739977519,0.7664580682509731,0.6851025381804968,0.7235004389635217
218,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,SpaceFlow,Animal1_Bregma0.21,Animal1_Bregma0.01,0.13047013229635268,0.20599347623617606,0.27646661177766463,0.5404271262645185,0.22852763071798118,0.18750858906693108,0.20599347623617606
219,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,SpatialMGCN,Animal1_Bregma0.21,Animal1_Bregma0.01,0.46086649711594296,0.6638235729930276,0.5697142868066345,0.8405769951292619,0.6922537375840496,0.6376364840589841,0.6638235729930276
220,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.01spatial,stLearn,Animal1_Bregma0.21,Animal1_Bregma0.01,0.5686018686845049,0.7314492098090902,0.6573234918632342,0.8974896965155489,0.7851215156139107,0.6846563183000204,0.7314492098090902
221,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,BASS,Animal1_Bregma0.21,Animal1_Bregma0.06,0.6344410779933917,0.7606451304499623,0.7010169838205907,0.8929440389294404,0.7951826769067065,0.72898287154597,0.7606451304499622
222,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,Banksy,Animal1_Bregma0.21,Animal1_Bregma0.06,0.5248327838303554,0.6683547688002672,0.6145196941831662,0.8243683323975295,0.6779231194858195,0.6593717810996133,0.6683547688002672
223,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,CCST,Animal1_Bregma0.21,Animal1_Bregma0.06,0.109207361162541,0.18335824940795228,0.33618425239129185,0.42912221598352984,0.1563195820257947,0.22186364610807213,0.18335824940795228
224,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,CellCharter,Animal1_Bregma0.21,Animal1_Bregma0.06,0.3655328382408112,0.5211080967621722,0.4785014969220988,0.6695863746958637,0.5382380627940385,0.5050973185740139,0.5211080967621722
225,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,DeepST,Animal1_Bregma0.21,Animal1_Bregma0.06,0.5523683501108207,0.5898741339908473,0.6411719186397277,0.80078607523863,0.5822615604721612,0.5985888347737791,0.5898741339908472
226,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,GraphST,Animal1_Bregma0.21,Animal1_Bregma0.06,0.1772716131552886,0.2833310377879972,0.3570898764795038,0.5352798053527981,0.273113352532769,0.2943429627738079,0.2833310377879972
227,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,PRECAST,Animal1_Bregma0.21,Animal1_Bregma0.06,0.5504421996005016,0.7171859020826208,0.6349387781134087,0.769605090772974,0.725050207947812,0.7094903670783572,0.7171859020826208
228,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,SEDR,Animal1_Bregma0.21,Animal1_Bregma0.06,0.6059301211824784,0.6988769959833216,0.677096825758854,0.8524798802171064,0.7216887921645118,0.6775871242191973,0.6988769959833215
229,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,STAGATE,Animal1_Bregma0.21,Animal1_Bregma0.06,0.18627147633097815,0.2755937906819506,0.33192552036058176,0.5444506831368146,0.28350423519629897,0.26819516626862094,0.2755937906819506
230,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,SpaGCN,Animal1_Bregma0.21,Animal1_Bregma0.06,0.5138000037885201,0.6795757334971327,0.5998553597824949,0.809844656559985,0.7020787992693261,0.6584704061823285,0.6795757334971329
231,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,SpaceFlow,Animal1_Bregma0.21,Animal1_Bregma0.06,0.15124245645844717,0.2408293004199556,0.29306145316221166,0.5188845218042297,0.2521930104771422,0.23045778937406697,0.2408293004199556
232,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,SpatialMGCN,Animal1_Bregma0.21,Animal1_Bregma0.06,0.47565043955443553,0.6974748106401476,0.5886383728459101,0.7445255474452555,0.6866014168533904,0.708698140165563,0.6974748106401477
233,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.06spatial,stLearn,Animal1_Bregma0.21,Animal1_Bregma0.06,0.621576980002005,0.7470121417606362,0.6904835162536094,0.8912970241437395,0.7828029466074516,0.714353676224893,0.7470121417606362
234,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,BASS,Animal1_Bregma0.21,Animal1_Bregma0.11,0.6508924530699842,0.7465937392326856,0.7182575332195775,0.9122287968441816,0.7965365019506436,0.7025442798761011,0.7465937392326855
235,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,Banksy,Animal1_Bregma0.21,Animal1_Bregma0.11,0.5298960686559422,0.6616553501616528,0.6175771471950381,0.852662721893491,0.707900970742786,0.6211349690280291,0.6616553501616528
236,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,CCST,Animal1_Bregma0.21,Animal1_Bregma0.11,0.14582477439463512,0.1832994745724495,0.3624963755543476,0.49771203155818533,0.1670279596954311,0.20404064816049267,0.18329947457244952
237,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,CellCharter,Animal1_Bregma0.21,Animal1_Bregma0.11,0.3730723284556459,0.5114897840805568,0.4831952672945062,0.7548717948717949,0.5611646761407225,0.47000881208607515,0.5114897840805568
238,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,DeepST,Animal1_Bregma0.21,Animal1_Bregma0.11,0.5645852239471731,0.5807838118852893,0.6537389313627292,0.8221696252465482,0.5805985370355651,0.5820640489983878,0.5807838118852893
239,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,GraphST,Animal1_Bregma0.21,Animal1_Bregma0.11,0.1335840512631979,0.21874105609801991,0.2926866042265046,0.5595660749506903,0.23367992679482036,0.2055974628295342,0.21874105609801991
240,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,PRECAST,Animal1_Bregma0.21,Animal1_Bregma0.11,0.5553979539950933,0.6987814807471137,0.6391342699189169,0.8398422090729782,0.7377005352633372,0.663763159162097,0.6987814807471138
241,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,SEDR,Animal1_Bregma0.21,Animal1_Bregma0.11,0.5488940318622493,0.6580727881898177,0.6335714062539324,0.8659566074950691,0.7175521004615033,0.6077994405167279,0.6580727881898177
242,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,STAGATE,Animal1_Bregma0.21,Animal1_Bregma0.11,0.15118656960044802,0.2366037498367894,0.3102800196648396,0.5639842209072978,0.2507201839617338,0.2240479602694745,0.23660374983678936
243,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,SpaGCN,Animal1_Bregma0.21,Animal1_Bregma0.11,0.6021970575542868,0.6924835225910702,0.6785532467861648,0.8952662721893491,0.7482993343657705,0.6444163643743133,0.6924835225910702
244,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,SpaceFlow,Animal1_Bregma0.21,Animal1_Bregma0.11,0.13906961499962572,0.18758902700277263,0.28587007648335433,0.531715976331361,0.20311535238626183,0.17429034147171282,0.18758902700277263
245,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,SpatialMGCN,Animal1_Bregma0.21,Animal1_Bregma0.11,0.45454209790636424,0.6462615853570282,0.5609102069007892,0.821499013806706,0.6731109125021938,0.621472050546671,0.6462615853570283
246,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.11spatial,stLearn,Animal1_Bregma0.21,Animal1_Bregma0.11,0.6069233739132028,0.7254134865181566,0.6827049744587305,0.9063905325443787,0.7853434843685241,0.6740890574480376,0.7254134865181566
247,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,BASS,Animal1_Bregma0.21,Animal1_Bregma0.21,0.6370084789960252,0.7258039398313609,0.7115823002240605,0.8899101733862544,0.7604220166683537,0.6942005820096271,0.7258039398313609
248,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,Banksy,Animal1_Bregma0.21,Animal1_Bregma0.21,0.4865713250016951,0.6391875283816156,0.5880152505648654,0.8415291414246919,0.6950436028086857,0.5917732827026068,0.6391875283816156
249,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,CCST,Animal1_Bregma0.21,Animal1_Bregma0.21,0.14009424970885337,0.1744620739804804,0.36536058738189253,0.5044077710465845,0.15306956947863942,0.20301657189961592,0.1744620739804804
250,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,CellCharter,Animal1_Bregma0.21,Animal1_Bregma0.21,0.3997976170137216,0.544572201711617,0.5141467459936772,0.7845832462920409,0.6064323481394787,0.494195933340265,0.544572201711617
251,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,DeepST,Animal1_Bregma0.21,Animal1_Bregma0.21,0.5255345021346658,0.5612812255675975,0.630893064790506,0.8082724044286611,0.5657521229379923,0.5580776923580808,0.5612812255675975
252,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,GraphST,Animal1_Bregma0.21,Animal1_Bregma0.21,0.1924679464393844,0.2313647865732539,0.3474062264025838,0.5753081261750574,0.24858936970535211,0.2163724885481455,0.2313647865732539
253,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,PRECAST,Animal1_Bregma0.21,Animal1_Bregma0.21,0.5515839907621899,0.7117229799065926,0.6417140291917707,0.8637977856695216,0.7587932261350399,0.6701514519002496,0.7117229799065926
254,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,SEDR,Animal1_Bregma0.21,Animal1_Bregma0.21,0.46388786095887397,0.5973378790022246,0.5686898205465244,0.8080635053269271,0.6541514695883978,0.5496199086258061,0.5973378790022246
255,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,STAGATE,Animal1_Bregma0.21,Animal1_Bregma0.21,0.1720640402540295,0.26397026227400183,0.32552969593403425,0.5974514309588469,0.2853227488341156,0.2456127342927174,0.26397026227400183
256,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,SpaGCN,Animal1_Bregma0.21,Animal1_Bregma0.21,0.5807455511988815,0.6824660035108293,0.6656889936900545,0.8518905368706914,0.718912463351669,0.6495366648534285,0.6824660035108293
257,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,SpaceFlow,Animal1_Bregma0.21,Animal1_Bregma0.21,0.16478478942902933,0.18248028535286026,0.31462819949087645,0.5310632964278253,0.19904936062869819,0.1684758983328423,0.18248028535286034
258,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,SpatialMGCN,Animal1_Bregma0.21,Animal1_Bregma0.21,0.5116315829893391,0.6700302391709354,0.6091665828175056,0.8803008147064968,0.7194069996440209,0.6269961321234246,0.6700302391709355
259,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.21spatial,stLearn,Animal1_Bregma0.21,Animal1_Bregma0.21,0.6421952992587969,0.7407862680652778,0.7172505332043783,0.9152287445163985,0.7996170210596645,0.6900348049368124,0.7407862680652779
260,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,BASS,Animal1_Bregma0.21,Animal1_Bregma0.26,0.6420718844903044,0.7507558074558999,0.7175473024569733,0.9151490066225165,0.8057199890667853,0.7028117648532077,0.7507558074558999
261,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,Banksy,Animal1_Bregma0.21,Animal1_Bregma0.26,0.4955281449255162,0.6464482042309855,0.5970382650745204,0.8444950331125828,0.6977371237758648,0.6022810077619948,0.6464482042309855
262,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,CCST,Animal1_Bregma0.21,Animal1_Bregma0.26,0.11320151139005522,0.156518488650975,0.35004206247302194,0.48468543046357615,0.13739521241746394,0.18192597021777862,0.156518488650975
263,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,CellCharter,Animal1_Bregma0.21,Animal1_Bregma0.26,0.37167569448627513,0.5381163062209559,0.49076738937628434,0.7778559602649007,0.6024064115757554,0.48624338807642087,0.538116306220956
264,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,DeepST,Animal1_Bregma0.21,Animal1_Bregma0.26,0.5050270520783172,0.5553989103086006,0.6181004351821004,0.8139900662251656,0.5745770397106218,0.5483200450866327,0.5553989103086004
265,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,GraphST,Animal1_Bregma0.21,Animal1_Bregma0.26,0.1465700296506609,0.23290909833212053,0.3242636596172702,0.527317880794702,0.2438400427254792,0.222916137864498,0.23290909833212053
266,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,PRECAST,Animal1_Bregma0.21,Animal1_Bregma0.26,0.532559981943832,0.7073661032894009,0.6280853688994786,0.8768625827814569,0.774789015722512,0.6507382151702247,0.7073661032894009
267,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,SEDR,Animal1_Bregma0.21,Animal1_Bregma0.26,0.47084585456530553,0.6101039972138227,0.5761811375340251,0.8480132450331126,0.6654535838995794,0.5633614962827959,0.6101039972138227
268,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,STAGATE,Animal1_Bregma0.21,Animal1_Bregma0.26,0.20642925185641428,0.252767774939119,0.3605383365486701,0.5956953642384105,0.2723262407358641,0.23585632499307346,0.25276777493911906
269,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,SpaGCN,Animal1_Bregma0.21,Animal1_Bregma0.26,0.5716663830945287,0.6819721577512469,0.6592463593750725,0.8661009933774835,0.7220919033646369,0.6460758951828647,0.6819721577512468
270,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,SpaceFlow,Animal1_Bregma0.21,Animal1_Bregma0.26,0.13388959709231063,0.17070863065674496,0.2839136951867766,0.5156870860927152,0.18955566815368702,0.15528054441367817,0.17070863065674496
271,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,SpatialMGCN,Animal1_Bregma0.21,Animal1_Bregma0.26,0.47363389813104917,0.648908624675345,0.590718059026092,0.8226407284768212,0.6677701768125213,0.6310833140458768,0.648908624675345
272,scCube,sim2,MERFISH_Animal1_Bregma0.21train_Animal1_Bregma0.26spatial,stLearn,Animal1_Bregma0.21,Animal1_Bregma0.26,0.6435646557362216,0.7482102003521159,0.7203386950373972,0.9209850993377483,0.8105004244487507,0.6948119053853019,0.7482102003521159
273,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,BASS,Animal1_Bregma0.26,Animal1_Bregma0.01,0.6063603748086053,0.7457970190857909,0.6870478195186168,0.8980891719745223,0.7855024881111824,0.7099124639449352,0.7457970190857909
274,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,Banksy,Animal1_Bregma0.26,Animal1_Bregma0.01,0.4814201408776486,0.6749684530916025,0.5894159590253365,0.8034844511052828,0.7039612846621524,0.6486096530086799,0.6749684530916025
275,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,CCST,Animal1_Bregma0.26,Animal1_Bregma0.01,0.09484038043535052,0.15438621544132305,0.3350848375897583,0.42851255151742224,0.13590962817865548,0.17874180321824995,0.15438621544132308
276,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,CellCharter,Animal1_Bregma0.26,Animal1_Bregma0.01,0.37459260583516757,0.5210789407954743,0.4933443276522955,0.7067815661296366,0.5633570053856489,0.4847409593672946,0.5210789407954745
277,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,DeepST,Animal1_Bregma0.26,Animal1_Bregma0.01,0.4710974781381144,0.560289403906074,0.5836454366925309,0.8009366804046459,0.5686344547080379,0.5535623216959967,0.560289403906074
278,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,GraphST,Animal1_Bregma0.26,Animal1_Bregma0.01,0.1397342488018324,0.2619134955690579,0.3244946303053645,0.5597602098164106,0.2663081815480596,0.2576614993593258,0.2619134955690579
279,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,PRECAST,Animal1_Bregma0.26,Animal1_Bregma0.01,0.5058563313097006,0.6888240340038965,0.6050236406749413,0.8842263019857624,0.7478620799334859,0.6384252006743948,0.6888240340038965
280,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,SEDR,Animal1_Bregma0.26,Animal1_Bregma0.01,0.5587499323484042,0.6836107652718979,0.6518149271402456,0.8449606594230049,0.7089137401218083,0.6605384246852528,0.6836107652718979
281,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,STAGATE,Animal1_Bregma0.26,Animal1_Bregma0.01,0.21531722903293843,0.3010220584282664,0.37094480874425245,0.5749344323716749,0.3129960582755989,0.28999147056605407,0.30102205842826635
282,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,SpaGCN,Animal1_Bregma0.26,Animal1_Bregma0.01,0.566752396387679,0.6948761866052594,0.6549250797272989,0.8832896215811166,0.7366957210273688,0.6575494953150993,0.6948761866052594
283,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,SpaceFlow,Animal1_Bregma0.26,Animal1_Bregma0.01,0.14460954582173005,0.20694109054031862,0.30217290059063007,0.5138254027725739,0.21985127149125555,0.19551118644303414,0.20694109054031862
284,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,SpatialMGCN,Animal1_Bregma0.26,Animal1_Bregma0.01,0.5852445139983591,0.7000525285226589,0.6713206720602399,0.8744848257774447,0.7219716512796457,0.6794251221283546,0.7000525285226588
285,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.01spatial,stLearn,Animal1_Bregma0.26,Animal1_Bregma0.01,0.555383820861328,0.7153435795099623,0.6458064228868717,0.8887973023604345,0.7659822675412572,0.6711156179263338,0.7153435795099622
286,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.06spatial,BASS,Animal1_Bregma0.26,Animal1_Bregma0.06,0.6332355990353394,0.7457679376205598,0.6997898736550734,0.884334643458731,0.7789461748350681,0.7153006038300331,0.7457679376205598
287,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.06spatial,Banksy,Animal1_Bregma0.26,Animal1_Bregma0.06,0.48959976932787963,0.6779773763744059,0.5904767595582562,0.7617069062324537,0.6812002993763028,0.6749106726798646,0.6779773763744059
288,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.06spatial,CCST,Animal1_Bregma0.26,Animal1_Bregma0.06,0.09566718398125273,0.17404041270933915,0.3052447346946129,0.4146734044544263,0.15513935425828274,0.1991297605772593,0.17404041270933918
289,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.06spatial,CellCharter,Animal1_Bregma0.26,Animal1_Bregma0.06,0.35942139096305425,0.5002733069160954,0.4718822887926898,0.6683136814523676,0.5204543648532837,0.4817207146394278,0.5002733069160954
290,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.06spatial,DeepST,Animal1_Bregma0.26,Animal1_Bregma0.06,0.5016930042237998,0.5840906081896936,0.5905164677209889,0.8086468276249299,0.5984534374981886,0.5704090588106283,0.5840906081896935
291,scCube,sim2,MERFISH_Animal1_Bregma0.26train_Animal1_Bregma0.06spatial,GraphST,Animal1_Bregma0.26,Animal1_Bregma0.06,0.166830350959016,0.274590937368704,0.329888022225587,0.5188096574957889,0.275685733349628,0.2735048022443999,0.2745909373687041
