,Technology,Dataset,Sample,Method,train_sample,test_sample,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Simulation
129,scCube,sim6,sim6_151671_151674,CCST,151674,151671,0.620558459781676,0.6883137473570105,0.7203035933742707,0.7824578548741754,0.6717196183259595,0.7068607584320026,0.6883137473570105,Add adjacent domain
130,scCube,sim6,sim6_151671_151674,CellCharter,151674,151671,0.378524499539421,0.5362213097702769,0.5183550118218202,0.7272904959687271,0.5621532453664397,0.5126034999665159,0.5362213097702769,Add adjacent domain
131,scCube,sim6,sim6_151671_151674,DeepST,151674,151671,0.631591375610993,0.7451933860190184,0.7186200629446444,0.8813584168091865,0.7699022061867962,0.7221507331697959,0.7451933860190183,Add adjacent domain
132,scCube,sim6,sim6_151671_151674,GraphST,151674,151671,0.5557973938453025,0.6933046978579761,0.6595417104106382,0.855607134131444,0.7177939760800492,0.6704313115325939,0.6933046978579761,Add adjacent domain
133,scCube,sim6,sim6_151671_151674,PRECAST,151674,151671,0.32953661695814707,0.44804084075450845,0.48112481883368174,0.7197654532128024,0.4678669079016896,0.4298267424427822,0.44804084075450845,Add adjacent domain
134,scCube,sim6,sim6_151671_151674,SEDR,151674,151671,0.498136272905574,0.6691529460052075,0.6145985709131772,0.8363547520156365,0.6955270818209326,0.6447339614569915,0.6691529460052075,Add adjacent domain
135,scCube,sim6,sim6_151671_151674,STAGATE,151674,151671,0.5598767679450803,0.6935163665321991,0.6625272978100978,0.8641094551673589,0.7197600557055779,0.6691191327584266,0.6935163665321991,Add adjacent domain
136,scCube,sim6,sim6_151671_151674,SpaGCN,151674,151671,0.5323336277749193,0.647059215734009,0.6400893187852404,0.8546298558514536,0.6777305524343794,0.6190438033314594,0.6470592157340092,Add adjacent domain
137,scCube,sim6,sim6_151671_151674,SpaceFlow,151674,151671,0.5055415618427798,0.6623130193873834,0.6189435572506155,0.8365502076716345,0.6959473093985427,0.6317861611697928,0.6623130193873833,Add adjacent domain
138,scCube,sim6,sim6_151671_151674,SpatialMGCN,151674,151671,0.3036460250418505,0.5125362395411015,0.46643605725255083,0.7002198876129978,0.5272568773618999,0.4986152554763379,0.5125362395411015,Add adjacent domain
139,scCube,sim6,sim6_151671_151674,stLearn,151674,151671,0.2349568203092022,0.37523948503789006,0.44596143980195535,0.5861226484241387,0.3462424612064322,0.41300986667567896,0.3752394850378901,Add adjacent domain
140,scCube,sim6,sim6_151671_151675,BASS,151675,151671,0.47651794722385227,0.6545788740687617,0.5946855526936833,0.8372831663816271,0.6953428998766139,0.6183296972375527,0.6545788740687617,Add adjacent domain
141,scCube,sim6,sim6_151671_151675,Banksy,151675,151671,0.4964133686892261,0.6642767553458604,0.6176720371128116,0.8160273637918397,0.6782210166811254,0.6515746336608591,0.6642767553458605,Add adjacent domain
142,scCube,sim6,sim6_151671_151675,BayesSpace,151675,151671,0.4750629501298712,0.6451450610060522,0.5973738393823095,0.797703396042023,0.6634408028840599,0.6278313236089207,0.6451450610060522,Add adjacent domain
143,scCube,sim6,sim6_151671_151675,CCST,151675,151671,0.59194878149987,0.6841473519110235,0.6904823812956642,0.7997556804300024,0.6951586710112424,0.6737096258623823,0.6841473519110235,Add adjacent domain
144,scCube,sim6,sim6_151671_151675,CellCharter,151675,151671,0.36519595094923973,0.5446442127307964,0.5064240640598174,0.7360371365746396,0.5742729075273123,0.5179892171338359,0.5446442127307964,Add adjacent domain
145,scCube,sim6,sim6_151671_151675,DeepST,151675,151671,0.5853431153933887,0.725114996531364,0.6852721256958674,0.8554605423894455,0.7417046237375489,0.7099637072411926,0.7251149965313639,Add adjacent domain
146,scCube,sim6,sim6_151671_151675,GraphST,151675,151671,0.5775069210234073,0.7037013513625071,0.6766574966071808,0.8661128756413389,0.727134375432532,0.6817315046631762,0.7037013513625071,Add adjacent domain
147,scCube,sim6,sim6_151671_151675,PRECAST,151675,151671,0.38363646806328194,0.5116095397135312,0.5262294539717112,0.7600781822623992,0.5299153814208273,0.4945262112051969,0.5116095397135312,Add adjacent domain
148,scCube,sim6,sim6_151671_151675,SEDR,151675,151671,0.40282929802873524,0.5673647735849403,0.5399726088947568,0.737503053994625,0.588929160509091,0.5473238350474695,0.5673647735849402,Add adjacent domain
149,scCube,sim6,sim6_151671_151675,STAGATE,151675,151671,0.5533961401076046,0.6928127677336652,0.6574193069112677,0.860493525531395,0.7192729280858994,0.668230333542382,0.6928127677336652,Add adjacent domain
150,scCube,sim6,sim6_151671_151675,SpaGCN,151675,151671,0.5599923535980004,0.6719405392687585,0.6620898579531771,0.8668458343513314,0.7025686183382648,0.643871334866322,0.6719405392687586,Add adjacent domain
151,scCube,sim6,sim6_151671_151675,SpaceFlow,151675,151671,0.4022009947136701,0.6110429625839615,0.5353745742670293,0.739799657952602,0.6482366304176291,0.5779079731610465,0.6110429625839614,Add adjacent domain
152,scCube,sim6,sim6_151671_151675,SpatialMGCN,151675,151671,0.5266561523523688,0.5310981060211137,0.6477610512902452,0.7327143904226728,0.5259702200991248,0.5363269638200163,0.5310981060211138,Add adjacent domain
153,scCube,sim6,sim6_151671_151675,stLearn,151675,151671,0.25749194936523284,0.3937768478336055,0.4382542673047851,0.6370877107256291,0.3957412104024852,0.39256076264659123,0.39377684783360545,Add adjacent domain
154,scCube,sim6,sim6_151671_151676,BASS,151676,151671,0.46293371928638355,0.6347220335269559,0.583534203227108,0.8270217444417298,0.6761895719943428,0.5980466352654615,0.6347220335269558,Add adjacent domain
155,scCube,sim6,sim6_151671_151676,Banksy,151676,151671,0.48416991971878104,0.6565704670168329,0.6115439632239328,0.7965306621060347,0.6628512727859288,0.6514184640984777,0.6565704670168329,Add adjacent domain
156,scCube,sim6,sim6_151671_151676,BayesSpace,151676,151671,0.48152282532687946,0.6412064923290198,0.5999731021993654,0.8172489616418275,0.6727762362210917,0.6124667460731973,0.6412064923290198,Add adjacent domain
157,scCube,sim6,sim6_151671_151676,CCST,151676,151671,0.5489525171129251,0.668838321959645,0.6580537931698798,0.7911556315660884,0.6776161591578956,0.6603188557847467,0.668838321959645,Add adjacent domain
158,scCube,sim6,sim6_151671_151676,CellCharter,151676,151671,0.34713755648967093,0.5333810942792416,0.4942311642856791,0.7235768385047642,0.5595086272238436,0.5097109230401349,0.5333810942792415,Add adjacent domain
159,scCube,sim6,sim6_151671_151676,DeepST,151676,151671,0.6052039391049382,0.7353614633691015,0.6984602129363454,0.8848277547031517,0.760431098499425,0.7119889877825967,0.7353614633691015,Add adjacent domain
160,scCube,sim6,sim6_151671_151676,GraphST,151676,151671,0.5641738549864878,0.6623295492704153,0.6660243323760526,0.8216467139017836,0.683831997319675,0.642138125445612,0.6623295492704152,Add adjacent domain
161,scCube,sim6,sim6_151671_151676,PRECAST,151676,151671,0.41236773565848217,0.5339361756502955,0.5475604495203332,0.7774248717322257,0.5547289462975468,0.5146458307098769,0.5339361756502955,Add adjacent domain
162,scCube,sim6,sim6_151671_151676,SEDR,151676,151671,0.5974218894306832,0.7259455584098891,0.692546890058193,0.878182262399218,0.7490339031274587,0.7042380511313345,0.7259455584098892,Add adjacent domain
163,scCube,sim6,sim6_151671_151676,STAGATE,151676,151671,0.5637209914475616,0.6973474211554748,0.6654466476786414,0.8664549230393355,0.7245505260703128,0.6721130755447465,0.6973474211554747,Add adjacent domain
164,scCube,sim6,sim6_151671_151676,SpaGCN,151676,151671,0.4626429212938067,0.5792610125774436,0.5851979229658775,0.8023454678719766,0.6060758257838014,0.554718421973206,0.5792610125774436,Add adjacent domain
165,scCube,sim6,sim6_151671_151676,SpaceFlow,151676,151671,0.48560333669094347,0.6606212921115839,0.6040098351869229,0.7907647202540924,0.6917967038926968,0.63226986011828,0.6606212921115839,Add adjacent domain
166,scCube,sim6,sim6_151671_151676,SpatialMGCN,151676,151671,0.3416243283381499,0.42389495404405253,0.5068072264329994,0.6423161495235769,0.4258773627276445,0.4219309156044114,0.42389495404405253,Add adjacent domain
167,scCube,sim6,sim6_151671_151676,stLearn,151676,151671,0.2580679926875248,0.39193592424473106,0.43904684499162305,0.6368433911556315,0.3937469009949265,0.3909742341840626,0.39193592424473106,Add adjacent domain
168,scCube,sim6,sim6_151672_151673,BASS,151673,151672,0.5387514737829969,0.6623763298676179,0.6372240588207149,0.7926954732510288,0.6752256015238975,0.6500069588399828,0.6623763298676179,Add adjacent domain
169,scCube,sim6,sim6_151672_151673,Banksy,151673,151672,0.42580101768067635,0.6277129470879876,0.5696836580456717,0.687037037037037,0.6065562443492623,0.6503998417304306,0.6277129470879876,Add adjacent domain
170,scCube,sim6,sim6_151672_151673,BayesSpace,151673,151672,0.6484387578024685,0.6866001837728605,0.7342158983402345,0.8060699588477366,0.6616939840612399,0.7134546582451496,0.6866001837728606,Add adjacent domain
171,scCube,sim6,sim6_151672_151673,CCST,151673,151672,0.5631295269282408,0.6818219135240143,0.6629227027916764,0.7693930041152263,0.6765913614686305,0.6871709172757268,0.6818219135240143,Add adjacent domain
172,scCube,sim6,sim6_151672_151673,CellCharter,151673,151672,0.3860539439798127,0.5532130726296829,0.5154249239841554,0.687037037037037,0.5666233327461592,0.5408640685488264,0.5532130726296829,Add adjacent domain
173,scCube,sim6,sim6_151672_151673,DeepST,151673,151672,0.5953528944242246,0.7181842060962362,0.6822837812619298,0.8468106995884774,0.7309020798876438,0.7059308666951873,0.7181842060962362,Add adjacent domain
174,scCube,sim6,sim6_151672_151673,GraphST,151673,151672,0.575355995581256,0.6934641693923295,0.6686610457405373,0.8348765432098766,0.6966943797159826,0.6902637744484574,0.6934641693923295,Add adjacent domain
175,scCube,sim6,sim6_151672_151673,PRECAST,151673,151672,0.35825981046326705,0.4322345557231423,0.5012872975143617,0.6226851851851852,0.4324953700727622,0.43197405574973435,0.4322345557231423,Add adjacent domain
176,scCube,sim6,sim6_151672_151673,SEDR,151673,151672,0.6317381004657203,0.7333756191524289,0.7130542395570745,0.8543209876543209,0.7375659018936932,0.7292326849616267,0.7333756191524288,Add adjacent domain
177,scCube,sim6,sim6_151672_151673,STAGATE,151673,151672,0.5662725007142131,0.6959954699387882,0.661998818055343,0.8297839506172838,0.6984194122573953,0.6935882961429649,0.6959954699387882,Add adjacent domain
178,scCube,sim6,sim6_151672_151673,SpaGCN,151673,151672,0.4709622427765786,0.5869653817679548,0.5835180084437132,0.7921810699588477,0.5999341321526532,0.5745454572782963,0.5869653817679547,Add adjacent domain
179,scCube,sim6,sim6_151672_151673,SpaceFlow,151673,151672,0.5508878365678423,0.6706896269293396,0.6483741035028237,0.7975308641975308,0.686029250504981,0.6562289775095778,0.6706896269293396,Add adjacent domain
180,scCube,sim6,sim6_151672_151673,SpatialMGCN,151673,151672,0.442498186085093,0.5901441802414802,0.5669083405926698,0.6890432098765432,0.5913167144254298,0.5889762869397602,0.5901441802414802,Add adjacent domain
181,scCube,sim6,sim6_151672_151673,stLearn,151673,151672,0.18645452621811576,0.3378645688761427,0.40922287865104146,0.5265432098765432,0.30204575815971163,0.38614028979009946,0.3378645688761427,Add adjacent domain
182,scCube,sim6,sim6_151672_151674,BASS,151674,151672,0.7263164507479551,0.7476863217590062,0.7915925279230317,0.8533950617283951,0.7354109044640469,0.7603784960032206,0.7476863217590062,Add adjacent domain
183,scCube,sim6,sim6_151672_151674,Banksy,151674,151672,0.4274203391223961,0.6318409428505779,0.5691322753581273,0.6895576131687242,0.6131334464520034,0.6517273300202227,0.6318409428505778,Add adjacent domain
184,scCube,sim6,sim6_151672_151674,BayesSpace,151674,151672,0.7080579934329259,0.7287829303996302,0.7834669331101763,0.8359053497942387,0.6926187078802648,0.7689317429236207,0.7287829303996303,Add adjacent domain
185,scCube,sim6,sim6_151672_151674,CCST,151674,151672,0.5332727288525186,0.6669147516227796,0.6469858005822167,0.7265946502057613,0.645802634546541,0.690755670749959,0.6669147516227796,Add adjacent domain
186,scCube,sim6,sim6_151672_151674,CellCharter,151674,151672,0.4657210948756815,0.6181985474185125,0.5856230623211017,0.7349279835390947,0.6186463701953333,0.618014546483944,0.6181985474185125,Add adjacent domain
187,scCube,sim6,sim6_151672_151674,DeepST,151674,151672,0.627652719508756,0.7387137095733449,0.7090350294001087,0.8623971193415638,0.7476366658744829,0.7303035961406449,0.7387137095733449,Add adjacent domain
188,scCube,sim6,sim6_151672_151674,GraphST,151674,151672,0.5875922887340876,0.6991736264020133,0.6773893527594649,0.8449074074074074,0.7054979943745434,0.69296163936149,0.6991736264020133,Add adjacent domain
189,scCube,sim6,sim6_151672_151674,PRECAST,151674,151672,0.2892882041823354,0.4005710234218777,0.4460001333042781,0.5758744855967078,0.40222347916163337,0.398932089705773,0.4005710234218777,Add adjacent domain
190,scCube,sim6,sim6_151672_151674,SEDR,151674,151672,0.6050595151289431,0.6878559652664895,0.6944660647841564,0.8143518518518519,0.6834719053197376,0.6926667710894512,0.6878559652664895,Add adjacent domain
191,scCube,sim6,sim6_151672_151674,STAGATE,151674,151672,0.5962488799224188,0.7229389664883282,0.6836509474312243,0.8521090534979423,0.7337762287417517,0.7124171702352908,0.7229389664883282,Add adjacent domain
192,scCube,sim6,sim6_151672_151674,SpaGCN,151674,151672,0.5217399272700499,0.6259368844357631,0.6220762254095435,0.8251028806584362,0.6440972659769895,0.6087724882454311,0.6259368844357631,Add adjacent domain
193,scCube,sim6,sim6_151672_151674,SpaceFlow,151674,151672,0.4820026546594544,0.613471663533754,0.5899397510769394,0.7438786008230454,0.6344978672618827,0.5938200761258643,0.613471663533754,Add adjacent domain
194,scCube,sim6,sim6_151672_151674,SpatialMGCN,151674,151672,0.4840633604626885,0.6351049886877553,0.600398459203329,0.7402263374485597,0.63280754213227,0.6374191780700799,0.6351049886877553,Add adjacent domain
195,scCube,sim6,sim6_151672_151674,stLearn,151674,151672,0.2165445876128979,0.36739815504438383,0.4480977153399692,0.5320473251028807,0.31307038686205446,0.4445846448399088,0.36739815504438383,Add adjacent domain
196,scCube,sim6,sim6_151672_151675,BASS,151675,151672,0.5133467976561787,0.6512737780701275,0.6171012546724673,0.7844650205761317,0.6647420362604912,0.6383404394472385,0.6512737780701275,Add adjacent domain
197,scCube,sim6,sim6_151672_151675,Banksy,151675,151672,0.45974199450936715,0.6573134148535933,0.5917733791669512,0.6991255144032922,0.6392547702416179,0.6764307889369547,0.6573134148535933,Add adjacent domain
198,scCube,sim6,sim6_151672_151675,BayesSpace,151675,151672,0.4755184798756497,0.5938794342085989,0.5937643501466102,0.7471707818930041,0.5848782470109294,0.6031620056690614,0.5938794342085989,Add adjacent domain
199,scCube,sim6,sim6_151672_151675,CCST,151675,151672,0.666387390422543,0.7072445429818485,0.7428788924784641,0.8265432098765432,0.7010727197137119,0.7135364005581388,0.7072445429818485,Add adjacent domain
200,scCube,sim6,sim6_151672_151675,CellCharter,151675,151672,0.371778601180483,0.5455828174008396,0.5030981809173591,0.6762860082304527,0.5610275950055588,0.5310010386226004,0.5455828174008396,Add adjacent domain
201,scCube,sim6,sim6_151672_151675,DeepST,151675,151672,0.6007341245097025,0.7162438818913242,0.6861359720031451,0.8389917695473251,0.7295974952035732,0.7036431255027746,0.7162438818913243,Add adjacent domain
202,scCube,sim6,sim6_151672_151675,GraphST,151675,151672,0.6266613473990769,0.7281189238803243,0.7077168125844668,0.8652263374485598,0.7378524723719723,0.7186388364315403,0.7281189238803243,Add adjacent domain
203,scCube,sim6,sim6_151672_151675,PRECAST,151675,151672,0.2883719955465374,0.44113629724479886,0.44503194749823705,0.6337448559670782,0.443434586570436,0.4388617088131722,0.44113629724479886,Add adjacent domain
204,scCube,sim6,sim6_151672_151675,SEDR,151675,151672,0.6248765778778733,0.7281591664378559,0.7069817807687981,0.8515432098765432,0.7356057133831857,0.7212852240010529,0.7281591664378559,Add adjacent domain
205,scCube,sim6,sim6_151672_151675,STAGATE,151675,151672,0.5921347901278012,0.7174302819905838,0.6806998604972948,0.8462962962962963,0.7271363230316684,0.7079799495318085,0.7174302819905839,Add adjacent domain
206,scCube,sim6,sim6_151672_151675,SpaGCN,151675,151672,0.5432021451566494,0.6430004545075657,0.6396353391089874,0.8317901234567902,0.659406610086146,0.6273908566578228,0.6430004545075657,Add adjacent domain
207,scCube,sim6,sim6_151672_151675,SpaceFlow,151675,151672,0.5584542377633479,0.7054738045287983,0.6516794279466017,0.8158950617283951,0.7253303723414599,0.6867130668162799,0.7054738045287982,Add adjacent domain
208,scCube,sim6,sim6_151672_151675,SpatialMGCN,151675,151672,0.3477866560418651,0.5049352001399547,0.49790574145671423,0.6491769547325102,0.496782091231773,0.5133603894497228,0.5049352001399547,Add adjacent domain
209,scCube,sim6,sim6_151672_151675,stLearn,151675,151672,0.17160512422083993,0.33057475435638173,0.38088008273118995,0.5292695473251029,0.30838860863184614,0.35797353168430845,0.33057475435638173,Add adjacent domain
210,scCube,sim6,sim6_151672_151676,BASS,151676,151672,0.5222193423377004,0.6542678101920383,0.6243970452719455,0.7821502057613169,0.6663899307198118,0.6425788309940899,0.6542678101920383,Add adjacent domain
211,scCube,sim6,sim6_151672_151676,Banksy,151676,151672,0.46566166398256137,0.6552262721914905,0.5987819498909743,0.6973251028806585,0.6333745834145791,0.6786420823339228,0.6552262721914904,Add adjacent domain
212,scCube,sim6,sim6_151672_151676,BayesSpace,151676,151672,0.5251297756322494,0.6506805107292288,0.6262730341194882,0.8099279835390947,0.6641198644317907,0.6377742948635039,0.6506805107292287,Add adjacent domain
213,scCube,sim6,sim6_151672_151676,CCST,151676,151672,0.6094442586523229,0.6982800997075304,0.7008088686216569,0.7925411522633745,0.6891764612874012,0.7076479115403382,0.6982800997075304,Add adjacent domain
214,scCube,sim6,sim6_151672_151676,CellCharter,151676,151672,0.3821201409654175,0.5588654666976346,0.5133425469637036,0.6815329218106996,0.5701061265324433,0.548121234800439,0.5588654666976345,Add adjacent domain
215,scCube,sim6,sim6_151672_151676,DeepST,151676,151672,0.5965267936086182,0.7282428609747454,0.6833818493544803,0.849485596707819,0.7410214669220782,0.7159866018710948,0.7282428609747454,Add adjacent domain
216,scCube,sim6,sim6_151672_151676,GraphST,151676,151672,0.5743604885822582,0.6928369538172054,0.6678810963686376,0.8348765432098766,0.6962915801851725,0.6894164382260617,0.6928369538172056,Add adjacent domain
217,scCube,sim6,sim6_151672_151676,PRECAST,151676,151672,0.28034464183946783,0.4316022517528889,0.43976565315107496,0.6396604938271605,0.43364799844877977,0.429575716163838,0.43160225175288885,Add adjacent domain
218,scCube,sim6,sim6_151672_151676,SEDR,151676,151672,0.5938204435585145,0.7255131734958556,0.6808431933312532,0.8510288065843621,0.7402889680950037,0.7113156735130184,0.7255131734958558,Add adjacent domain
219,scCube,sim6,sim6_151672_151676,STAGATE,151676,151672,0.5702466401535755,0.7086100721024547,0.6637081783967342,0.8393004115226338,0.7161265263098886,0.7012497660049063,0.7086100721024547,Add adjacent domain
220,scCube,sim6,sim6_151672_151676,SpaGCN,151676,151672,0.3497715974256613,0.4987910970011315,0.4836102073725206,0.6818415637860082,0.5169068949332356,0.4819020961342482,0.4987910970011316,Add adjacent domain
221,scCube,sim6,sim6_151672_151676,SpaceFlow,151676,151672,0.3720887067128945,0.5499517679841578,0.5126222310341823,0.7016460905349794,0.5509238303068582,0.5490057346335275,0.5499517679841578,Add adjacent domain
222,scCube,sim6,sim6_151672_151676,SpatialMGCN,151676,151672,0.303134142721248,0.4239029704774797,0.4635471656022009,0.5892489711934157,0.41629378538038664,0.43179550218367774,0.4239029704774797,Add adjacent domain
223,scCube,sim6,sim6_151672_151676,stLearn,151676,151672,0.1670298996585337,0.32271824464067855,0.3673662036486037,0.5289094650205761,0.3094472744154429,0.33740739899119815,0.32271824464067855,Add adjacent domain
224,scCube,sim2,DLPFC_151669train_151669spatial,BASS,151669,151669,0.2596998875296183,0.4568704793075217,0.4916997263445307,0.7205720572057206,0.5114840512237019,0.4127944617477806,0.4568704793075217,Raw domains
225,scCube,sim2,DLPFC_151669train_151669spatial,Banksy,151669,151669,0.4149294503696249,0.5775995584056598,0.606166482019364,0.8165566556655666,0.6445480966279128,0.5232501149663086,0.5775995584056597,Raw domains
226,scCube,sim2,DLPFC_151669train_151669spatial,BayesSpace,151669,151669,0.4743925562312602,0.6007496416070689,0.651805670132802,0.8154565456545655,0.6546925674796082,0.5550192291606506,0.6007496416070688,Raw domains
227,scCube,sim2,DLPFC_151669train_151669spatial,CCST,151669,151669,0.3303168392090497,0.5290684386263351,0.5532654974311466,0.7632563256325632,0.5641088378826424,0.4983802410191462,0.5290684386263351,Raw domains
228,scCube,sim2,DLPFC_151669train_151669spatial,CellCharter,151669,151669,0.2354756153704175,0.4164356162974883,0.4711016615286462,0.7248074807480748,0.4690464638775473,0.3744608404319959,0.4164356162974883,Raw domains
229,scCube,sim2,DLPFC_151669train_151669spatial,DeepST,151669,151669,0.4818508155482794,0.6035671184583995,0.6643678287407206,0.7826732673267326,0.6255693403456944,0.5858975152499714,0.6035671184583995,Raw domains
230,scCube,sim2,DLPFC_151669train_151669spatial,GraphST,151669,151669,0.4097539906546378,0.602670940896353,0.6000024087641908,0.8195819581958196,0.684941563879116,0.5380446033456473,0.602670940896353,Raw domains
231,scCube,sim2,DLPFC_151669train_151669spatial,PRECAST,151669,151669,0.1976763276865196,0.2804090992709191,0.4568867883960935,0.643014301430143,0.3052684054911223,0.259293708413327,0.2804090992709191,Raw domains
232,scCube,sim2,DLPFC_151669train_151669spatial,SEDR,151669,151669,0.3471225824944887,0.5253601529431161,0.565591385843276,0.7685918591859185,0.5648392258758146,0.4914749005297624,0.5253601529431162,Raw domains
233,scCube,sim2,DLPFC_151669train_151669spatial,STAGATE,151669,151669,0.3527319238716987,0.3962583247417691,0.5711361499207841,0.7066006600660065,0.4212261295174664,0.3742891347175493,0.3962583247417691,Raw domains
234,scCube,sim2,DLPFC_151669train_151669spatial,SpaGCN,151669,151669,0.2992622920751454,0.4450342714167917,0.5154536484665373,0.7472497249724972,0.5076456840767504,0.3961717064878263,0.4450342714167917,Raw domains
235,scCube,sim2,DLPFC_151669train_151669spatial,SpaceFlow,151669,151669,0.3776739802749709,0.522462705093633,0.5819933907262099,0.7671617161716171,0.5736549891389731,0.4798008414729137,0.522462705093633,Raw domains
236,scCube,sim2,DLPFC_151669train_151669spatial,SpatialMGCN,151669,151669,0.3405481562172434,0.3730285151778933,0.555621758683088,0.6991199119911992,0.4097073628639382,0.3423773530958392,0.3730285151778933,Raw domains
237,scCube,sim2,DLPFC_151669train_151669spatial,stLearn,151669,151669,0.1342921607152566,0.2048338779603394,0.3977338800852901,0.6522002200220023,0.2292018390418636,0.1851497843987637,0.2048338779603393,Raw domains
238,scCube,sim2,DLPFC_151669train_151670spatial,BASS,151669,151670,0.3947294325047962,0.5744106334954039,0.6130547278614134,0.8381171067738233,0.6393309143164465,0.5214594991692002,0.5744106334954039,Raw domains
239,scCube,sim2,DLPFC_151669train_151670spatial,Banksy,151669,151670,0.4929311352728668,0.6437236549488808,0.6797009858711892,0.8662456946039037,0.7228190320787259,0.5802311367063994,0.6437236549488808,Raw domains
240,scCube,sim2,DLPFC_151669train_151670spatial,BayesSpace,151669,151670,0.294867015862603,0.4859652990551629,0.5476496110224361,0.784443168771527,0.5364516591692559,0.4441642599590613,0.4859652990551629,Raw domains
241,scCube,sim2,DLPFC_151669train_151670spatial,CCST,151669,151670,0.4201663135812123,0.5851161846763311,0.6333023222135703,0.8359931113662457,0.6412463245509123,0.5380618188813262,0.5851161846763311,Raw domains
242,scCube,sim2,DLPFC_151669train_151670spatial,CellCharter,151669,151670,0.2919672197170408,0.4599388969173225,0.5279285368403629,0.7877152698048221,0.5403129800126463,0.4003993041375849,0.4599388969173225,Raw domains
243,scCube,sim2,DLPFC_151669train_151670spatial,DeepST,151669,151670,0.4614206032991699,0.6323732440316387,0.6527507061483512,0.8579219288174512,0.7268568839566358,0.5612373166101001,0.6323732440316387,Raw domains
244,scCube,sim2,DLPFC_151669train_151670spatial,GraphST,151669,151670,0.6015147356678898,0.6728312595168089,0.7552146938251157,0.8671067738231917,0.7402272549419333,0.6166836282200796,0.6728312595168088,Raw domains
245,scCube,sim2,DLPFC_151669train_151670spatial,PRECAST,151669,151670,0.2333482801587251,0.2873248783979872,0.4993342762938322,0.702353616532721,0.324404222801007,0.2578523958614254,0.2873248783979872,Raw domains
246,scCube,sim2,DLPFC_151669train_151670spatial,SEDR,151669,151670,0.4928363513896953,0.5689365960612507,0.6853741251395544,0.8160734787600459,0.5979419452642659,0.5437220737690828,0.5689365960612507,Raw domains
247,scCube,sim2,DLPFC_151669train_151670spatial,STAGATE,151669,151670,0.616484493506025,0.5481157948657028,0.76985183841374,0.8148105625717565,0.5793268806595708,0.5200999207092878,0.5481157948657028,Raw domains
248,scCube,sim2,DLPFC_151669train_151670spatial,SpaGCN,151669,151670,0.331879541083839,0.4936710494038425,0.5572444286785763,0.8197474167623421,0.5818005769212236,0.4287284590579007,0.4936710494038426,Raw domains
249,scCube,sim2,DLPFC_151669train_151670spatial,SpaceFlow,151669,151670,0.4036291797603183,0.5133884225101454,0.6167727659499354,0.804190585533869,0.5833234381903766,0.4586441040697252,0.5133884225101454,Raw domains
250,scCube,sim2,DLPFC_151669train_151670spatial,SpatialMGCN,151669,151670,0.3489555203122351,0.3634658887530113,0.5824094825921895,0.7531572904707233,0.4078671701401827,0.3277827648325608,0.3634658887530112,Raw domains
251,scCube,sim2,DLPFC_151669train_151670spatial,stLearn,151669,151670,0.1486902150428028,0.2253989942608056,0.4235709298532735,0.7050516647531573,0.2627522850365622,0.1973456894616053,0.2253989942608057,Raw domains
252,scCube,sim2,DLPFC_151669train_151671spatial,BASS,151669,151671,0.6253669277053883,0.7172244172862369,0.729368424514432,0.8946982653310529,0.7571743240410562,0.6812788927545631,0.717224417286237,Raw domains
253,scCube,sim2,DLPFC_151669train_151671spatial,Banksy,151669,151671,0.6815328640330744,0.7473646982723655,0.7714199474068398,0.8922550696310776,0.7789673715493641,0.7182262881756493,0.7473646982723654,Raw domains
254,scCube,sim2,DLPFC_151669train_151671spatial,BayesSpace,151669,151671,0.6263660431585135,0.6876811023992656,0.7336717063479201,0.8084534571219155,0.6894787443645359,0.6858928098539933,0.6876811023992655,Raw domains
255,scCube,sim2,DLPFC_151669train_151671spatial,CCST,151669,151671,0.5023314181526749,0.6436551595240744,0.6505654322506234,0.7594429513804055,0.6383731118676361,0.6495339666363199,0.6436551595240743,Raw domains
256,scCube,sim2,DLPFC_151669train_151671spatial,CellCharter,151669,151671,0.49137349646875,0.6217767857992026,0.6273380388572075,0.8114830197898852,0.6647161015865275,0.5840560133565578,0.6217767857992026,Raw domains
257,scCube,sim2,DLPFC_151669train_151671spatial,DeepST,151669,151671,0.700686639554027,0.7572717584608555,0.7847400289144273,0.9006107989249938,0.7875336824767512,0.730068799267225,0.7572717584608555,Raw domains
258,scCube,sim2,DLPFC_151669train_151671spatial,GraphST,151669,151671,0.7898487624211958,0.7956184486740132,0.8506990797761633,0.9113119960908868,0.8174674947383499,0.7749069491507345,0.795618448674013,Raw domains
259,scCube,sim2,DLPFC_151669train_151671spatial,PRECAST,151669,151671,0.3895262030679653,0.4399132472472278,0.5579672306417021,0.662594673833374,0.4555541921451482,0.4253106796077611,0.4399132472472278,Raw domains
260,scCube,sim2,DLPFC_151669train_151671spatial,SEDR,151669,151671,0.7824572322037967,0.7545947279564624,0.8475476438143318,0.881211825067188,0.7426417389399711,0.7684045023712306,0.7545947279564624,Raw domains
261,scCube,sim2,DLPFC_151669train_151671spatial,STAGATE,151669,151671,0.780111153914482,0.7476446380458859,0.8442112227935705,0.9003176154409968,0.7609651971019267,0.7347826541759279,0.7476446380458859,Raw domains
