,Technology,Dataset,Sample,Method,train_sample,test_sample,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure
12,scCube,sim2,DLPFC_151507train_151507spatial,SpatialMGCN,151507,151507,0.3914618899280704,0.4747495047529867,0.49648761630514004,0.5811419095001185,0.47774135280975527,0.4717948962909815,0.4747495047529866
13,scCube,sim2,DLPFC_151507train_151507spatial,stLearn,151507,151507,0.24388914069063455,0.36820299851161,0.3774477872255496,0.5327647476901208,0.3670897282604487,0.36932305585198383,0.3682029985116099
14,scCube,sim2,DLPFC_151507train_151508spatial,BASS,151507,151508,0.6455180949294828,0.7405330028198706,0.7119913976327593,0.8219584569732937,0.7524563628827229,0.7289816215286176,0.7405330028198704
15,scCube,sim2,DLPFC_151507train_151508spatial,Banksy,151507,151508,0.6500171886337591,0.7516511294911817,0.7181471729633307,0.777676329605113,0.7491289651717539,0.7541903344077404,0.7516511294911817
16,scCube,sim2,DLPFC_151507train_151508spatial,BayesSpace,151507,151508,0.6610237810689995,0.7206692110115442,0.7265662028448743,0.7774480712166172,0.7126848197130505,0.7288345316860876,0.7206692110115442
17,scCube,sim2,DLPFC_151507train_151508spatial,CCST,151507,151508,0.6222761217316238,0.6703128070111135,0.707419735366485,0.7323442136498517,0.6324689571488306,0.7130070670996982,0.6703128070111135
18,scCube,sim2,DLPFC_151507train_151508spatial,CellCharter,151507,151508,0.4541014350627428,0.6018676394045589,0.5554401042330015,0.6999771741611504,0.6161568991046019,0.5883448284595698,0.6018676394045589
19,scCube,sim2,DLPFC_151507train_151508spatial,DeepST,151507,151508,0.6116007765122415,0.7480233422075646,0.6845414269508632,0.7914174845925588,0.7601028597349688,0.7364765153188741,0.7480233422075646
20,scCube,sim2,DLPFC_151507train_151508spatial,GraphST,151507,151508,0.6818168285163834,0.77296275576733,0.7456596396841653,0.7813284638210454,0.7558520143556263,0.7908661359075874,0.77296275576733
21,scCube,sim2,DLPFC_151507train_151508spatial,PRECAST,151507,151508,0.4091948177066068,0.517884454449488,0.5188906636977115,0.658753709198813,0.5258275315886521,0.5101777802647282,0.517884454449488
22,scCube,sim2,DLPFC_151507train_151508spatial,SEDR,151507,151508,0.6206811437697904,0.691305459299784,0.6954814724760052,0.7543026706231454,0.688142116030505,0.6952503443751618,0.691305459299784
23,scCube,sim2,DLPFC_151507train_151508spatial,STAGATE,151507,151508,0.6448748951005346,0.7109157683044545,0.7126009213682337,0.8019173704633646,0.7187593776883864,0.7036543136939359,0.7109157683044545
24,scCube,sim2,DLPFC_151507train_151508spatial,SpaGCN,151507,151508,0.3474061312816544,0.4675155035143804,0.46359132501739964,0.6354713535722438,0.48390241720522253,0.4522020923898641,0.4675155035143804
25,scCube,sim2,DLPFC_151507train_151508spatial,SpaceFlow,151507,151508,0.6497950570844593,0.709382471116536,0.7153222816017478,0.782971924218215,0.7249139261428393,0.6946534483251277,0.709382471116536
26,scCube,sim2,DLPFC_151507train_151508spatial,SpatialMGCN,151507,151508,0.49731527064977377,0.589986896278,0.5913022929560106,0.6918511755307007,0.5966940307076853,0.583428868793601,0.5899868962780002
27,scCube,sim2,DLPFC_151507train_151508spatial,stLearn,151507,151508,0.2333556740898492,0.35818317543957434,0.3759660685663221,0.5602830404017347,0.3612883759777461,0.3551310712766377,0.35818317543957434
28,scCube,sim2,DLPFC_151507train_151509spatial,BASS,151507,151509,0.7421076912859964,0.7591354407033101,0.8041623710116286,0.8381370091896407,0.7569935052559741,0.7612895318846845,0.7591354407033101
29,scCube,sim2,DLPFC_151507train_151509spatial,Banksy,151507,151509,0.5616016016237791,0.7324720735876773,0.6611643515080069,0.8590225563909775,0.778645569467131,0.6914681762572922,0.7324720735876773
30,scCube,sim2,DLPFC_151507train_151509spatial,BayesSpace,151507,151509,0.5211729293423418,0.6366992386125577,0.6614514260767065,0.7065580618212197,0.5896936440515973,0.6918477282385678,0.6366992386125576
31,scCube,sim2,DLPFC_151507train_151509spatial,CCST,151507,151509,0.6440786299430771,0.7052679469362636,0.7274162113964551,0.7961988304093567,0.7253160439678787,0.6863022914176599,0.7052679469362636
32,scCube,sim2,DLPFC_151507train_151509spatial,CellCharter,151507,151509,0.47568693279988217,0.6426437474595337,0.591254639269776,0.7984544695071011,0.6926405206531396,0.5993879453483311,0.6426437474595337
33,scCube,sim2,DLPFC_151507train_151509spatial,DeepST,151507,151509,0.587729419740352,0.7400819472745759,0.6821580029566308,0.8535087719298247,0.7864289599499912,0.6989155068589705,0.7400819472745759
34,scCube,sim2,DLPFC_151507train_151509spatial,GraphST,151507,151509,0.5391032333097538,0.6827861545998992,0.6433635412274793,0.8170426065162907,0.7151602651876007,0.6532161506066476,0.6827861545998992
35,scCube,sim2,DLPFC_151507train_151509spatial,PRECAST,151507,151509,0.3148123586524656,0.4572678811287618,0.48254884341326776,0.6643692564745196,0.45693454486185453,0.4576017040920018,0.45726788112876193
36,scCube,sim2,DLPFC_151507train_151509spatial,SEDR,151507,151509,0.6245613199843714,0.7336594115458606,0.7111562509437436,0.8337510442773601,0.758741278190734,0.710749192258736,0.7336594115458607
37,scCube,sim2,DLPFC_151507train_151509spatial,STAGATE,151507,151509,0.6564297819984933,0.7192833717809425,0.7364374015483556,0.8352130325814537,0.73961163337383,0.7000428390588154,0.7192833717809425
38,scCube,sim2,DLPFC_151507train_151509spatial,SpaGCN,151507,151509,0.3407115509452754,0.49189573871443903,0.47852299016956723,0.6961152882205514,0.5360786769659186,0.45444125528864243,0.49189573871443903
39,scCube,sim2,DLPFC_151507train_151509spatial,SpaceFlow,151507,151509,0.588411087572557,0.727725275437213,0.6830975056286999,0.8392230576441102,0.7775655912841339,0.6839277261289614,0.727725275437213
40,scCube,sim2,DLPFC_151507train_151509spatial,SpatialMGCN,151507,151509,0.6943985652756942,0.6862469078966135,0.7675922370305535,0.8324979114452798,0.69425128580247,0.6784249993362412,0.6862469078966135
41,scCube,sim2,DLPFC_151507train_151509spatial,stLearn,151507,151509,0.23954225384100888,0.37458531888269986,0.40181188457577444,0.6525480367585631,0.395581127520739,0.3558128825187607,0.37458531888269986
42,scCube,sim2,DLPFC_151507train_151510spatial,BASS,151507,151510,0.605673352505661,0.7308753745177701,0.6965117904558843,0.8552774755168662,0.7700565966801884,0.6954882611683492,0.7308753745177702
43,scCube,sim2,DLPFC_151507train_151510spatial,Banksy,151507,151510,0.6388518341764728,0.7644909053248555,0.7227211790632251,0.8744287268770401,0.7977149947632637,0.7339236655641151,0.7644909053248555
44,scCube,sim2,DLPFC_151507train_151510spatial,BayesSpace,151507,151510,0.741409154248827,0.7646593930323156,0.8032512788615989,0.8417845484221982,0.7694646388377857,0.7599137915129245,0.7646593930323157
45,scCube,sim2,DLPFC_151507train_151510spatial,CCST,151507,151510,0.6144745001584936,0.7083280040530223,0.7035321571124016,0.8032644178454842,0.7390560610861071,0.6800643485731233,0.7083280040530224
46,scCube,sim2,DLPFC_151507train_151510spatial,CellCharter,151507,151510,0.46939212848583506,0.6483670591684962,0.5860717820150475,0.7878563656147988,0.702878346987597,0.6017035059172761,0.6483670591684962
47,scCube,sim2,DLPFC_151507train_151510spatial,DeepST,151507,151510,0.6197833653688303,0.7644624669444515,0.7082641729907694,0.8699891186071816,0.8144939185187265,0.7202305415347761,0.7644624669444515
48,scCube,sim2,DLPFC_151507train_151510spatial,GraphST,151507,151510,0.7475143931386635,0.7567945018731334,0.8091774072965056,0.8502720348204569,0.7543965190371357,0.7592077781476283,0.7567945018731334
49,scCube,sim2,DLPFC_151507train_151510spatial,PRECAST,151507,151510,0.358566329077183,0.4779261059905413,0.5162039680732454,0.6981501632208923,0.47764066441192454,0.478211888937141,0.4779261059905413
50,scCube,sim2,DLPFC_151507train_151510spatial,SEDR,151507,151510,0.712836734938848,0.7371775802581323,0.7810638106639936,0.8289445048966269,0.7464975839393004,0.7283664862764765,0.7371775802581324
51,scCube,sim2,DLPFC_151507train_151510spatial,STAGATE,151507,151510,0.6050713647348532,0.6992695715247221,0.6960892291982219,0.8342546245919478,0.7210084416638345,0.6788032711021197,0.6992695715247221
52,scCube,sim2,DLPFC_151507train_151510spatial,SpaGCN,151507,151510,0.3544562311815994,0.4923782815668204,0.4915195871017614,0.6974972796517954,0.5327515053425723,0.4576931641149902,0.49237828156682023
53,scCube,sim2,DLPFC_151507train_151510spatial,SpaceFlow,151507,151510,0.5835414729943261,0.7108552771195683,0.6787945943843168,0.833297062023939,0.7569664351607455,0.6700487034538345,0.7108552771195683
54,scCube,sim2,DLPFC_151507train_151510spatial,SpatialMGCN,151507,151510,0.6640435529484068,0.7110063123989973,0.7425267615842313,0.8600652883569098,0.742636158832834,0.6819607126675159,0.7110063123989973
55,scCube,sim2,DLPFC_151507train_151510spatial,stLearn,151507,151510,0.2560389219227823,0.3871183215800141,0.41553304178536266,0.6751686615886834,0.40917533662793354,0.36735747259204665,0.38711832158001414
56,scCube,sim2,DLPFC_151508train_151507spatial,BASS,151508,151507,0.62024055134682,0.7160195274333098,0.6937854344307758,0.7645107794361525,0.687539133461519,0.7469614101683524,0.7160195274333099
57,scCube,sim2,DLPFC_151508train_151507spatial,Banksy,151508,151507,0.5605458366889167,0.7088613703391021,0.6445184525879867,0.7536128879412461,0.6953271552153625,0.722932918627339,0.7088613703391021
58,scCube,sim2,DLPFC_151508train_151507spatial,BayesSpace,151508,151507,0.36250754473213,0.5857902843284686,0.4853293039411568,0.6299455105425255,0.5698502836448637,0.6026477029752678,0.5857902843284687
59,scCube,sim2,DLPFC_151508train_151507spatial,CCST,151508,151507,0.6757694753346324,0.7410251738915578,0.7417270101290586,0.7878701729447999,0.7159752192417639,0.7679737128557009,0.7410251738915578
60,scCube,sim2,DLPFC_151508train_151507spatial,CellCharter,151508,151507,0.5493526063651306,0.6638893663877701,0.6279039335697589,0.7475953565505804,0.6703524855435835,0.6578916719504595,0.6638893663877701
61,scCube,sim2,DLPFC_151508train_151507spatial,DeepST,151508,151507,0.6492314540513227,0.7317555591122253,0.7094578390384912,0.7980573323856905,0.744323335689473,0.7196181542314382,0.7317555591122253
62,scCube,sim2,DLPFC_151508train_151507spatial,GraphST,151508,151507,0.5442310028666114,0.7026547760520506,0.6400721326937489,0.7294479981047145,0.6726121029431913,0.7355066777535568,0.7026547760520505
63,scCube,sim2,DLPFC_151508train_151507spatial,PRECAST,151508,151507,0.2972712417311067,0.459704119411169,0.4429033086240059,0.5567401089789149,0.44130335268836235,0.4797061448031045,0.459704119411169
64,scCube,sim2,DLPFC_151508train_151507spatial,SEDR,151508,151507,0.6170466952155762,0.7305044723000071,0.6914931018455073,0.7703387822790807,0.7115790942490781,0.7506359925049358,0.7305044723000071
65,scCube,sim2,DLPFC_151508train_151507spatial,STAGATE,151508,151507,0.5629364443865441,0.6735267824104874,0.6410756785372307,0.7286898839137645,0.670928470440651,0.6761454231828334,0.6735267824104874
66,scCube,sim2,DLPFC_151508train_151507spatial,SpaGCN,151508,151507,0.4245404510974479,0.5244246066427393,0.5210953066335997,0.6432125088841507,0.5356384495213404,0.5136706695699786,0.5244246066427393
67,scCube,sim2,DLPFC_151508train_151507spatial,SpaceFlow,151508,151507,0.7388786351109208,0.7869029515323855,0.7841783759588555,0.8680407486377636,0.7988296967218207,0.7753303391547777,0.7869029515323855
68,scCube,sim2,DLPFC_151508train_151507spatial,SpatialMGCN,151508,151507,0.6515309986582776,0.688072977236451,0.7156322207770072,0.789149490642028,0.6791805619403326,0.6972013359852309,0.688072977236451
69,scCube,sim2,DLPFC_151508train_151507spatial,stLearn,151508,151507,0.2701370847270156,0.40761215159701997,0.3991729228590133,0.531153755034352,0.406700656269867,0.4085277481325112,0.40761215159701997
70,scCube,sim2,DLPFC_151508train_151508spatial,BASS,151508,151508,0.3744432649624398,0.5551580829680968,0.4860632008447189,0.6630906185802328,0.5749157628324334,0.5367132779880035,0.5551580829680967
71,scCube,sim2,DLPFC_151508train_151508spatial,Banksy,151508,151508,0.49561302506383315,0.619780953174691,0.5911572154140993,0.7016662862360191,0.625603314771161,0.61406596730217,0.619780953174691
72,scCube,sim2,DLPFC_151508train_151508spatial,BayesSpace,151508,151508,0.3238142873450488,0.49815098344026676,0.4544370770055437,0.613786806665145,0.497353995555902,0.4989505297003188,0.49815098344026676
73,scCube,sim2,DLPFC_151508train_151508spatial,CCST,151508,151508,0.34592787898699934,0.5550981671052331,0.4868407144875514,0.6215475918740013,0.5386069042945666,0.5727357666615821,0.555098167105233
74,scCube,sim2,DLPFC_151508train_151508spatial,CellCharter,151508,151508,0.340620585047695,0.49541660805955107,0.4574810622512735,0.627619265007989,0.5140324408585946,0.4781141012288657,0.49541660805955107
75,scCube,sim2,DLPFC_151508train_151508spatial,DeepST,151508,151508,0.48631364301030783,0.6378027584616988,0.5790850279583378,0.7122118237845241,0.6604295579299725,0.6166922828764052,0.6378027584616988
76,scCube,sim2,DLPFC_151508train_151508spatial,GraphST,151508,151508,0.4667311364310538,0.6206565990371988,0.5665633746101891,0.7087422962793882,0.6305844741118998,0.6110364860333589,0.6206565990371988
77,scCube,sim2,DLPFC_151508train_151508spatial,PRECAST,151508,151508,0.3015275856560124,0.44162329763216446,0.44829313664866766,0.5562656927642091,0.4296931427309077,0.4542348369552792,0.4416232976321644
78,scCube,sim2,DLPFC_151508train_151508spatial,SEDR,151508,151508,0.43637399468815896,0.6017537875052481,0.5370856506295678,0.6787947957087422,0.6247568696016483,0.5803963721419753,0.601753787505248
79,scCube,sim2,DLPFC_151508train_151508spatial,STAGATE,151508,151508,0.43811869834463196,0.5545073404592176,0.5399809149702327,0.645514722666058,0.5717155137547654,0.5383158785851496,0.5545073404592176
80,scCube,sim2,DLPFC_151508train_151508spatial,SpaGCN,151508,151508,0.3800473907747992,0.48081729786065874,0.4894532311388099,0.6404930381191509,0.5011301740251917,0.4620870027197892,0.48081729786065897
81,scCube,sim2,DLPFC_151508train_151508spatial,SpaceFlow,151508,151508,0.3902740283292112,0.5342925043448248,0.5013109593629685,0.6567450353800502,0.5488755094632511,0.5207379302158437,0.5342925043448247
82,scCube,sim2,DLPFC_151508train_151508spatial,SpatialMGCN,151508,151508,0.3890070579518035,0.5173181920759721,0.5056046161462017,0.6407212965076466,0.5206351079691696,0.514043272131035,0.517318192075972
83,scCube,sim2,DLPFC_151508train_151508spatial,stLearn,151508,151508,0.23021901781202886,0.37348112811299367,0.3739657012027685,0.5362246062542798,0.3774778329074136,0.369611461904846,0.37348112811299367
84,scCube,sim2,DLPFC_151508train_151509spatial,BASS,151508,151509,0.7159804241781283,0.7371297449804672,0.7840169065501523,0.8272765246449458,0.7367405153280651,0.7375193861204984,0.7371297449804672
85,scCube,sim2,DLPFC_151508train_151509spatial,Banksy,151508,151509,0.7742641593409907,0.7703033021013881,0.8291488575986927,0.8560985797827904,0.7706303857141807,0.7699764960232043,0.7703033021013882
86,scCube,sim2,DLPFC_151508train_151509spatial,BayesSpace,151508,151509,0.5376897327830041,0.6633905544531027,0.6423997108281461,0.7612781954887218,0.6943958233134271,0.6350357549881863,0.6633905544531028
87,scCube,sim2,DLPFC_151508train_151509spatial,CCST,151508,151509,0.5163748736074935,0.6532105043657808,0.627107593852693,0.762406015037594,0.6809414553438368,0.6277732973659744,0.6532105043657808
88,scCube,sim2,DLPFC_151508train_151509spatial,CellCharter,151508,151509,0.47118581450467145,0.6492551506426631,0.5874073244607877,0.7838345864661654,0.7001143733640076,0.6053134556109673,0.6492551506426631
89,scCube,sim2,DLPFC_151508train_151509spatial,DeepST,151508,151509,0.5471250413896727,0.6668372752754139,0.6496134523188186,0.7978696741854636,0.7147362558902632,0.6249587141064202,0.6668372752754139
90,scCube,sim2,DLPFC_151508train_151509spatial,GraphST,151508,151509,0.6163142181416964,0.6934281031268573,0.706126088600043,0.7911445279866333,0.7053588073054992,0.6818942866760278,0.6934281031268573
91,scCube,sim2,DLPFC_151508train_151509spatial,PRECAST,151508,151509,0.3223894371903355,0.4278460176367255,0.47224888134246773,0.6453634085213033,0.4500739002524067,0.40771035141106593,0.4278460176367256
92,scCube,sim2,DLPFC_151508train_151509spatial,SEDR,151508,151509,0.5856904118798195,0.700232624954635,0.6803258270008101,0.8266499582289055,0.734120712466533,0.6696233056120946,0.700232624954635
93,scCube,sim2,DLPFC_151508train_151509spatial,STAGATE,151508,151509,0.5864945986327996,0.66303926737438,0.6815974004180185,0.7964076858813701,0.6842098615560579,0.6436724356985818,0.6630392673743801
94,scCube,sim2,DLPFC_151508train_151509spatial,SpaGCN,151508,151509,0.3069321559428665,0.44902760685207016,0.45058014961882054,0.6340852130325815,0.4886565195573319,0.4153441570586862,0.44902760685207016
95,scCube,sim2,DLPFC_151508train_151509spatial,SpaceFlow,151508,151509,0.44591247356933206,0.5826777495803424,0.5676903741912906,0.7593984962406015,0.6203301054462949,0.5494677782550712,0.5826777495803424
96,scCube,sim2,DLPFC_151508train_151509spatial,SpatialMGCN,151508,151509,0.763268072413324,0.7095576277720731,0.8199581959266078,0.8312447786131998,0.7206673126700714,0.6987852726861429,0.709557627772073
97,scCube,sim2,DLPFC_151508train_151509spatial,stLearn,151508,151509,0.23455443334132972,0.37953551023281934,0.3949534064435462,0.643107769423559,0.40551326467487014,0.3566865582325581,0.37953551023281934
98,scCube,sim2,DLPFC_151508train_151510spatial,BASS,151508,151510,0.7070778052576289,0.7337020076563533,0.7787471778344413,0.8500544069640913,0.7285998376535581,0.7388761395738898,0.7337020076563534
99,scCube,sim2,DLPFC_151508train_151510spatial,Banksy,151508,151510,0.7300502185030279,0.7507532123048093,0.7947963191875452,0.8637649619151251,0.7705374142189685,0.7319595302939151,0.7507532123048092
100,scCube,sim2,DLPFC_151508train_151510spatial,BayesSpace,151508,151510,0.6656030746413005,0.7257843638547025,0.7442559415597023,0.8154515778019586,0.7401123284501491,0.7120006187855475,0.7257843638547024
101,scCube,sim2,DLPFC_151508train_151510spatial,CCST,151508,151510,0.6714382127952973,0.7220659330642227,0.7482643811347196,0.8156256800870512,0.753331367137659,0.6933179977739047,0.7220659330642227
102,scCube,sim2,DLPFC_151508train_151510spatial,CellCharter,151508,151510,0.5537837404213111,0.6820531095329005,0.6542993806585181,0.8176278563656147,0.727635586016004,0.6422576658270815,0.6820531095329005
103,scCube,sim2,DLPFC_151508train_151510spatial,DeepST,151508,151510,0.5584276802128892,0.6679055410829731,0.6587584029984879,0.8174972796517954,0.7149768266588935,0.6266965858797717,0.6679055410829731
104,scCube,sim2,DLPFC_151508train_151510spatial,GraphST,151508,151510,0.8300633499585206,0.7716980156230385,0.8730592503836043,0.8661588683351468,0.7589198391233908,0.7849138618115279,0.7716980156230384
105,scCube,sim2,DLPFC_151508train_151510spatial,PRECAST,151508,151510,0.313494448586705,0.4641708479389071,0.47294058826228935,0.6648531011969532,0.4783088710939435,0.45084462277088894,0.4641708479389071
106,scCube,sim2,DLPFC_151508train_151510spatial,SEDR,151508,151510,0.5791679428673941,0.7212798009198612,0.675448316194607,0.8562350380848749,0.7678618163451152,0.680130707181953,0.7212798009198612
107,scCube,sim2,DLPFC_151508train_151510spatial,STAGATE,151508,151510,0.6351235014118365,0.673166404910541,0.7197672690930615,0.829727965179543,0.7084295499175932,0.6412477678165838,0.673166404910541
108,scCube,sim2,DLPFC_151508train_151510spatial,SpaGCN,151508,151510,0.331821091216989,0.4885434739468069,0.471637547390357,0.6574537540805223,0.5323095582593947,0.4514274542941469,0.4885434739468069
109,scCube,sim2,DLPFC_151508train_151510spatial,SpaceFlow,151508,151510,0.49953099310879645,0.6368310658678367,0.6119149873024838,0.7876822633297061,0.6737488186086338,0.6041222456715076,0.6368310658678366
110,scCube,sim2,DLPFC_151508train_151510spatial,SpatialMGCN,151508,151510,0.628833494863949,0.6905422360432015,0.7147696801517834,0.8465723612622416,0.7232667893310101,0.6606507744259323,0.6905422360432016
111,scCube,sim2,DLPFC_151508train_151510spatial,stLearn,151508,151510,0.25221863794560606,0.3922271617404006,0.4087744157257799,0.6669858541893362,0.4212665691095744,0.36693389210245886,0.3922271617404006
112,scCube,sim2,DLPFC_151509train_151507spatial,BASS,151509,151507,0.7583465323571964,0.7958931211251671,0.8076414528895082,0.851693911395404,0.7594491906118284,0.8360110500021696,0.7958931211251671
113,scCube,sim2,DLPFC_151509train_151507spatial,Banksy,151509,151507,0.5515382345947347,0.7181389200131043,0.631126349111886,0.7484008528784648,0.7158758324647133,0.7204163614678352,0.7181389200131043
114,scCube,sim2,DLPFC_151509train_151507spatial,BayesSpace,151509,151507,0.645972769377901,0.7490829512923955,0.7121852243280264,0.7969675432362,0.7292783779833394,0.76999319227056,0.7490829512923954
115,scCube,sim2,DLPFC_151509train_151507spatial,CCST,151509,151507,0.7122559916605217,0.7721618274408188,0.7765918438093247,0.829755981994788,0.7332215804968742,0.8158791128475507,0.7721618274408188
116,scCube,sim2,DLPFC_151509train_151507spatial,CellCharter,151509,151507,0.7006918818451262,0.7582241025875267,0.7560863436191608,0.8291400142146411,0.7523827537749973,0.7642286541342644,0.7582241025875266
117,scCube,sim2,DLPFC_151509train_151507spatial,DeepST,151509,151507,0.6882072097862579,0.7867947326779055,0.7424472973031038,0.8200900260601752,0.794480473115047,0.7793315546341982,0.7867947326779055
118,scCube,sim2,DLPFC_151509train_151507spatial,GraphST,151509,151507,0.6072277039374289,0.7246863541858889,0.6752943761810892,0.8085761667851219,0.7318706720358384,0.7176417131493713,0.7246863541858889
119,scCube,sim2,DLPFC_151509train_151507spatial,PRECAST,151509,151507,0.3957539881731806,0.5599577147181483,0.5023218835234875,0.6742478085761668,0.5625152086175504,0.5574233710258482,0.5599577147181483
120,scCube,sim2,DLPFC_151509train_151507spatial,SEDR,151509,151507,0.706940099376788,0.7726928034635914,0.7647565207800648,0.8443022980336412,0.7557569536513858,0.7904100112534416,0.7726928034635914
121,scCube,sim2,DLPFC_151509train_151507spatial,STAGATE,151509,151507,0.6689979373564159,0.7304734354048419,0.7287448534777711,0.8200900260601752,0.726674982582761,0.7345526564105205,0.7304734354048419
122,scCube,sim2,DLPFC_151509train_151507spatial,SpaGCN,151509,151507,0.5346497828239933,0.636395439396722,0.6135674533691288,0.7273158019426677,0.6483120102554533,0.6249090367103275,0.636395439396722
123,scCube,sim2,DLPFC_151509train_151507spatial,SpaceFlow,151509,151507,0.6048989673510239,0.69131148089283,0.6742896672877295,0.8025112532575219,0.6936882974524835,0.6891915561454682,0.69131148089283
124,scCube,sim2,DLPFC_151509train_151507spatial,SpatialMGCN,151509,151507,0.5379878812884648,0.6433872396540158,0.6195209764212221,0.7841743662639185,0.6441248443403811,0.6426513223373342,0.6433872396540158
125,scCube,sim2,DLPFC_151509train_151507spatial,stLearn,151509,151507,0.37154117004656084,0.4750361822962609,0.4915325091669832,0.6523098791755508,0.4624195434269742,0.4883730207956944,0.4750361822962609
126,scCube,sim2,DLPFC_151509train_151508spatial,BASS,151509,151508,0.5884373109580844,0.7231150000775141,0.666189963305,0.8055238530015977,0.7281268999249312,0.7181716251535857,0.7231150000775142
127,scCube,sim2,DLPFC_151509train_151508spatial,Banksy,151509,151508,0.6484202900950845,0.7818474550596701,0.7145446169567902,0.8459255877653504,0.7896131257870369,0.7742330440400095,0.78184745505967
128,scCube,sim2,DLPFC_151509train_151508spatial,BayesSpace,151509,151508,0.5786752383190867,0.6900576758359669,0.6675029907996475,0.7496005478201324,0.672700492981989,0.7083342906639054,0.6900576758359668
129,scCube,sim2,DLPFC_151509train_151508spatial,CCST,151509,151508,0.6945447676559569,0.7393645332846439,0.7612755378005265,0.7979913261812371,0.7186643388322941,0.7616740593608304,0.7393645332846439
130,scCube,sim2,DLPFC_151509train_151508spatial,CellCharter,151509,151508,0.6182942851075874,0.73431648477635,0.6903541208820622,0.7985847979913261,0.7424147167328634,0.7264026114342644,0.73431648477635
131,scCube,sim2,DLPFC_151509train_151508spatial,DeepST,151509,151508,0.6244994066477138,0.752416745592382,0.6942411800793977,0.8113216160693906,0.7685628081512133,0.7369687612193243,0.752416745592382
132,scCube,sim2,DLPFC_151509train_151508spatial,GraphST,151509,151508,0.5777884863134167,0.7020294741290055,0.6571576101006797,0.8059803697785893,0.7083887562001976,0.6957833521262449,0.7020294741290056
133,scCube,sim2,DLPFC_151509train_151508spatial,PRECAST,151509,151508,0.200090193361924,0.3967275060965792,0.3807826049493294,0.5841132161606939,0.3817014354485517,0.4129850900710738,0.3967275060965792
134,scCube,sim2,DLPFC_151509train_151508spatial,SEDR,151509,151508,0.6250328982260195,0.7420258184453881,0.6962072836616693,0.8147911435745264,0.7456823630097065,0.7384100142520016,0.7420258184453881
135,scCube,sim2,DLPFC_151509train_151508spatial,STAGATE,151509,151508,0.5649063851822154,0.6647881856663862,0.6454431752619811,0.8012325952978772,0.6778065063321586,0.6522609418947317,0.6647881856663863
136,scCube,sim2,DLPFC_151509train_151508spatial,SpaGCN,151509,151508,0.48093758761491834,0.6191368531240529,0.575446741020244,0.7486875142661493,0.6355631935919055,0.6035382089521382,0.6191368531240529
137,scCube,sim2,DLPFC_151509train_151508spatial,SpaceFlow,151509,151508,0.5959502147528987,0.7237827890384259,0.6703500275118662,0.8125542113672678,0.7435496943170334,0.7050862560506869,0.7237827890384259
