,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
85,SRTsim,sim2,SRTsim_2_9,SpaceFlow,0.6411146216263572,0.7344176727550563,0.7564675016900517,0.7213296398891966,0.675066645246675,0.8052108153075224,0.7344176727550562,55.66129398345947,1423.278964996338,0.0562880886426592,0.0364776763647346,0.1859062248256497,1
86,SRTsim,sim2,SRTsim_2_9,SpaGCN,0.9964260052907904,0.993398099439558,0.9973195046705464,0.9986703601108032,0.9933978208091802,0.9933983780700922,0.993398099439558,198.2070195674896,2247.6152658462524,0.0013296398891966,0.0367838435206619,0.1631019018149232,1
87,SRTsim,sim2,SRTsim_2_9,SpatialMGCN,0.9961290218224584,0.9928756044538856,0.9970967664143758,0.9985595567867036,0.9928755870486548,0.9928756218591172,0.9928756044538856,120.31590986251832,1768.6892347335815,0.0008864265927977,0.036591023507582,0.1634650848211581,1
88,SRTsim,sim2,SRTsim_2_9,STAGATE,0.9982106451290964,0.9964554009842784,0.9986579841986664,0.9993351800554016,0.996455121496382,0.9964556804723312,0.9964554009842782,184.5772128105164,1423.3881740570068,0.0005540166204986,0.0365591812485558,0.1635090874756474,1
89,SRTsim,sim2,SRTsim_2_9,stLearn,0.9823149128710236,0.974309005732188,0.986736244023267,0.9933518005540166,0.974304341899292,0.974313669609734,0.9743090057321878,28.489256381988525,1046.5505485534668,0.0066481994459833,0.0373087070279212,0.1599672148780916,1
90,SRTsim,sim2,SRTsim_2_1,CCST,0.9665107305189432,0.9502614740253276,0.974858591609318,0.9873046875,0.9502575568189636,0.9502653912639868,0.9502614740253276,86.86567163467407,157.16451835632324,0.009765625,0.1083060722147764,0.1600839843140842,2
91,SRTsim,sim2,SRTsim_2_1,DeepST,0.9769115492597272,0.9724323496120746,0.982668566895315,0.9912109375,0.9723239547893464,0.97254076860524,0.9724323496120746,62.71189403533936,292.2149810791016,0.0009765625,0.1083060722147764,0.1609107165438647,2
92,SRTsim,sim2,SRTsim_2_1,GraphST,0.9973932819104482,0.9953893045098666,0.998043052844892,0.9990234375,0.9953879349888538,0.9953906740346478,0.9953893045098664,9.212010860443115,181.9859561920166,0.0009765625,0.1083060722147764,0.1611029679333739,2
93,SRTsim,sim2,SRTsim_2_1,SEDR,0.979356038583886,0.9687714415970046,0.9845021514652492,0.9921875,0.9687540821456812,0.9687888016704796,0.9687714415970046,9.979939699172974,92.11139011383057,0.005859375,0.1083060722147764,0.1604031019109748,2
94,SRTsim,sim2,SRTsim_2_1,SpaceFlow,0.6661104418137116,0.8184435677379571,0.7763560917946353,0.75,0.75,0.9006336771941185,0.818443567737957,16.72588610649109,162.19087314605713,0.0390625,0.1084118398634236,0.1785994025720344,2
95,SRTsim,sim2,SRTsim_2_1,SpaGCN,0.7789436071925224,0.8151385550058043,0.8340475402171236,0.8955078125,0.8151284611171213,0.8151486491444794,0.8151385550058043,45.23847031593323,196.8253965377808,0.0947265625,0.1100437874339748,0.1127481226935927,2
96,SRTsim,sim2,SRTsim_2_1,SpatialMGCN,0.948993713081064,0.9396820217568111,0.961720022724255,0.98046875,0.9393708554955956,0.939993394233762,0.9396820217568111,16.359930276870728,201.650426864624,0.0078125,0.1093637487012488,0.1584496861492156,2
97,SRTsim,sim2,SRTsim_2_1,STAGATE,0.9947967529296876,0.9907813734365318,0.99609375,0.998046875,0.9907813734365318,0.9907813734365318,0.9907813734365318,24.471041440963745,162.26189041137695,0.001953125,0.1083060722147764,0.1614498617368365,2
98,SRTsim,sim2,SRTsim_2_1,stLearn,0.6602327657880896,0.7344462805556934,0.7451403841396977,0.765625,0.7337774146744748,0.7351163669425731,0.7344462805556933,2.6474478244781494,122.1760139465332,0.228515625,0.1119434636319978,0.0861996263216103,2
99,SRTsim,sim2,SRTsim_2_10,CCST,0.9978690685169672,0.9956835989596396,0.998401641999773,0.9992,0.9956832972437758,0.9956839006756864,0.9956835989596398,2199.799643754959,7326.804563522339,0.0009,0.0347258909280967,0.16353882662103,2
100,SRTsim,sim2,SRTsim_2_10,DeepST,1.0,1.0,1.0,1.0,1.0,1.0,1.0,634.4608824253082,3326.158254623413,0.0,0.0346427483320996,0.1636488134684431,2
101,SRTsim,sim2,SRTsim_2_10,GraphST,0.998667600560064,0.9972175133243096,0.9990006006000888,0.9995,0.99721738384301,0.997217642805643,0.9972175133243096,53.72415280342102,4048.178795814514,0.0005,0.0347555324732463,0.1634347464716091,2
102,SRTsim,sim2,SRTsim_2_10,SEDR,0.9984007468854096,0.9963810653413008,0.9988004402240728,0.9994,0.99638105096656,0.9963810797160416,0.9963810653413008,48.64515280723572,2872.280430793762,0.0006,0.0346427483320996,0.1636138492793733,2
103,SRTsim,sim2,SRTsim_2_10,SpaceFlow,0.7103417289264874,0.8415862846127096,0.8093007476502607,0.7643,0.7564340852894279,0.9483416202671792,0.8415862846127096,58.20311427116394,1576.9110498428345,0.0146,0.0346462126069328,0.1312800181279341,2
104,SRTsim,sim2,SRTsim_2_10,SpaGCN,0.998667600275648,0.9971553156697264,0.9990006002800887,0.9995,0.9971553012838156,0.9971553300556374,0.9971553156697264,231.15716981887817,2676.233661651612,0.0005,0.0348485833755978,0.1634437937071327,2
105,SRTsim,sim2,SRTsim_2_10,SpatialMGCN,0.9952158859694,0.9922955410279648,0.996411571218236,0.9982,0.992290902669155,0.9923001794301378,0.9922955410279648,129.98714208602905,2029.787265777588,0.001,0.0346427483320996,0.1636810539553214,2
106,SRTsim,sim2,SRTsim_2_10,STAGATE,0.9992002400693588,0.9981904965859492,0.9994001200720248,0.9997,0.998190482185104,0.9981905109867948,0.9981904965859492,214.80300736427307,1577.034420967102,0.0004,0.0346441832817193,0.1636445678487708,2
107,SRTsim,sim2,SRTsim_2_10,stLearn,0.983656777777122,0.9753213727690546,0.987741367932509,0.9938,0.9753204722290808,0.9753222733106915,0.9753213727690546,32.625202894210815,1159.328335762024,0.0062,0.0354124511960972,0.160205151797394,2
108,SRTsim,sim2,SRTsim_2_2,CCST,0.9841768754664144,0.9750027360907124,0.9881327184891822,0.994074074074074,0.9749971198763826,0.975008352369744,0.9750027360907124,155.9124846458435,435.1976613998413,0.0039506172839506,0.0774173167972515,0.1614825836948504,2
109,SRTsim,sim2,SRTsim_2_2,DeepST,0.9959709769795212,0.9934250023574696,0.9969781163980296,0.9985185185185184,0.9934681297678652,0.9933818786913164,0.9934250023574696,127.09396505355836,567.9881563186646,0.0014814814814814,0.0769990503509009,0.1626141182974222,2
110,SRTsim,sim2,SRTsim_2_2,GraphST,0.9672728716077064,0.9540195250639432,0.975453497641516,0.9876543209876544,0.954066023457651,0.9539730312024068,0.9540195250639432,16.752785205841064,358.9562683105469,0.0093827160493827,0.0769990503509009,0.1622668675088723,2
