,Rep,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW
178,3,SRTsim,sim6,SRTsim_6_8,Banksy,0.9359024732625776,0.9176469186021745,0.9519298275700555,0.9748760330578512,0.9175846031943977,0.9177092424745088,0.9176469186021745,12.36484980583191,674.0478115081787,0.021487603305785124,0.06389746561065376,0.15801197778478093
179,3,SRTsim,sim6,SRTsim_6_9,Banksy,0.8834691049058173,0.8639841999462096,0.9126784790800252,0.9540495867768595,0.8639842156834989,0.8639841842089208,0.8639841999462096,11.436057329177856,674.047197341919,0.0343801652892562,0.06421470843621525,0.14854473420185366
180,4,SRTsim,sim6,SRTsim_6_1,Banksy,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.743551015853882,674.048755645752,0.0,0.06299407883487035,0.1630675108301148
181,4,SRTsim,sim6,SRTsim_6_10,Banksy,0.6295478929795921,0.7061873127378129,0.7459065475307307,0.7299173553719008,0.6426647357829041,0.7836446990361069,0.706187312737813,12.513496160507202,674.0465660095215,0.03140495867768595,0.06458020046279936,0.07902453065047263
182,4,SRTsim,sim6,SRTsim_6_2,Banksy,0.9931101518553785,0.9894471132019144,0.9948323440975428,0.9973553719008265,0.989506896482455,0.9893873371448194,0.9894471132019145,11.839533567428589,674.0466566085815,0.0029752066115702478,0.06305655230148345,0.16254633281931835
183,4,SRTsim,sim6,SRTsim_6_3,Banksy,0.9935299543098086,0.9897310673935451,0.9951515739364646,0.9976859504132232,0.9897681204714839,0.9896940170897494,0.989731067393545,11.683135509490969,674.0480699539185,0.0023140495867768596,0.06324397270132273,0.1627534006064663
184,4,SRTsim,sim6,SRTsim_6_4,Banksy,0.9888353304533446,0.9819170082705287,0.9916262056510142,0.9957024793388429,0.9819555412053697,0.9818784783597121,0.9819170082705285,11.595544815063477,674.0490846633911,0.004297520661157025,0.06323177399817158,0.16182970784186343
185,4,SRTsim,sim6,SRTsim_6_5,Banksy,0.9822610006962157,0.9738911088049046,0.9867064002188587,0.9933884297520661,0.97397767522418,0.9738045577721811,0.9738911088049047,11.736164093017578,674.0474281311035,0.005289256198347108,0.06327462918013427,0.16141271083226857
186,4,SRTsim,sim6,SRTsim_6_6,Banksy,0.9821902957021925,0.9721423371321296,0.9866427744118003,0.9933884297520661,0.972138276550135,0.9721463977480465,0.9721423371321297,11.83840560913086,674.0465221405029,0.006611570247933884,0.06404426558569669,0.160961924600131
187,4,SRTsim,sim6,SRTsim_6_7,Banksy,0.9601007421572114,0.9450012976330568,0.9700763886230818,0.9844628099173554,0.9449725338684659,0.9450300631487659,0.9450012976330567,11.613295078277588,674.0478239059448,0.013553719008264463,0.0636886463024683,0.15909746250708767
188,4,SRTsim,sim6,SRTsim_6_8,Banksy,0.9359024732625776,0.9176469186021745,0.9519298275700555,0.9748760330578512,0.9175846031943977,0.9177092424745088,0.9176469186021745,12.534160375595093,674.0467138290405,0.021487603305785124,0.06389746561065376,0.15801197778478093
189,4,SRTsim,sim6,SRTsim_6_9,Banksy,0.8834691049058173,0.8639841999462096,0.9126784790800252,0.9540495867768595,0.8639842156834989,0.8639841842089208,0.8639841999462096,11.533571481704712,674.0479431152344,0.0343801652892562,0.06421470843621525,0.14854473420185366
190,5,SRTsim,sim6,SRTsim_6_1,Banksy,0.9964161101881411,0.9930356461375025,0.9973120830329857,0.9986776859504132,0.9930354923146995,0.9930357999603532,0.9930356461375025,11.767449855804443,674.0504875183105,0.001322314049586777,0.06299407883487035,0.162927521944331
191,5,SRTsim,sim6,SRTsim_6_10,Banksy,0.6295478929795921,0.7061873127378129,0.7459065475307307,0.7299173553719008,0.6426647357829041,0.7836446990361069,0.706187312737813,12.362556457519531,674.0457906723022,0.03140495867768595,0.06458020046279936,0.07902453065047263
192,5,SRTsim,sim6,SRTsim_6_2,Banksy,0.9931101518553785,0.9894471132019144,0.9948323440975428,0.9973553719008265,0.989506896482455,0.9893873371448194,0.9894471132019145,11.838091135025024,674.0488929748535,0.0029752066115702478,0.06305655230148345,0.16254633281931835
193,5,SRTsim,sim6,SRTsim_6_3,Banksy,0.9935299543098086,0.9897310673935451,0.9951515739364646,0.9976859504132232,0.9897681204714839,0.9896940170897494,0.989731067393545,11.64667582511902,674.0468521118164,0.0023140495867768596,0.06324397270132273,0.1627534006064663
194,5,SRTsim,sim6,SRTsim_6_4,Banksy,0.9888353304533446,0.9819170082705287,0.9916262056510142,0.9957024793388429,0.9819555412053697,0.9818784783597121,0.9819170082705285,11.701549768447876,674.0514001846313,0.004297520661157025,0.06323177399817158,0.16182970784186343
195,5,SRTsim,sim6,SRTsim_6_5,Banksy,0.9822610006962157,0.9738911088049046,0.9867064002188587,0.9933884297520661,0.97397767522418,0.9738045577721811,0.9738911088049047,11.78315281867981,674.0470752716064,0.005289256198347108,0.06327462918013427,0.16141271083226857
196,5,SRTsim,sim6,SRTsim_6_6,Banksy,0.9821902957021925,0.9721423371321296,0.9866427744118003,0.9933884297520661,0.972138276550135,0.9721463977480465,0.9721423371321297,12.025289297103882,674.0484304428101,0.006611570247933884,0.06404426558569669,0.160961924600131
197,5,SRTsim,sim6,SRTsim_6_7,Banksy,0.9601007421572114,0.9450012976330568,0.9700763886230818,0.9844628099173554,0.9449725338684659,0.9450300631487659,0.9450012976330567,11.708945512771606,674.0464992523193,0.013553719008264463,0.0636886463024683,0.15909746250708767
198,5,SRTsim,sim6,SRTsim_6_8,Banksy,0.9359024732625776,0.9176469186021745,0.9519298275700555,0.9748760330578512,0.9175846031943977,0.9177092424745088,0.9176469186021745,12.434715032577516,674.0469131469727,0.021487603305785124,0.06389746561065376,0.15801197778478093
199,5,SRTsim,sim6,SRTsim_6_9,Banksy,0.8834691049058173,0.8639841999462096,0.9126784790800252,0.9540495867768595,0.8639842156834989,0.8639841842089208,0.8639841999462096,11.532488107681274,674.049578666687,0.0343801652892562,0.06421470843621525,0.14854473420185366
200,1,SRTsim,sim6,SRTsim_6_1,CCST,0.9929072741981328,0.9876782122127208,0.994680398029289,0.9973553719008265,0.9876902854761037,0.9876661392444948,0.9876782122127208,293.7466411590576,787.4203834533691,0.0019834710743801653,0.06299407883487036,0.16297756803282318
201,1,SRTsim,sim6,SRTsim_6_10,CCST,0.7073756208849151,0.7255424645613232,0.7811582897376596,0.8773553719008265,0.7241065335173432,0.7269841019339015,0.7255424645613231,279.18252539634705,845.4244995117188,0.031735537190082645,0.0632429633956221,0.13584640359572014
202,1,SRTsim,sim6,SRTsim_6_2,CCST,0.9751926467707177,0.9638194838551716,0.9813938448949993,0.9904132231404958,0.9638568256874358,0.9637821449161968,0.9638194838551716,283.64583587646484,845.532548904419,0.0029752066115702478,0.06299407883487036,0.16262447537611185
203,1,SRTsim,sim6,SRTsim_6_3,CCST,0.9734961792610318,0.9626109107456009,0.9801367470168066,0.9900826446280991,0.9627679903430613,0.9624538823961569,0.9626109107456008,283.39817929267883,845.4165782928467,0.003966942148760331,0.06299407883487036,0.16287721927797905
204,1,SRTsim,sim6,SRTsim_6_4,CCST,0.9769366946987746,0.9656648274868179,0.9827028274534964,0.9910743801652893,0.9656460894141007,0.9656835662867624,0.9656648274868178,278.1826910972595,845.4154720306396,0.0029752066115702478,0.06299407883487036,0.16262074217539907
205,1,SRTsim,sim6,SRTsim_6_5,CCST,0.9738876669112869,0.9627997727720191,0.9804350127952287,0.9904132231404958,0.9627017800840322,0.9628977854112405,0.9627997727720191,285.92639422416687,845.5302610397339,0.002644628099173554,0.06299407883487036,0.1624872749837222
206,1,SRTsim,sim6,SRTsim_6_6,CCST,0.9506851103728214,0.9354323312081552,0.9630176669746326,0.9814876033057851,0.9353297063148515,0.9355349786240503,0.9354323312081552,280.59116411209106,845.4161958694458,0.0049586776859504135,0.06299407883487036,0.1614996874104025
207,1,SRTsim,sim6,SRTsim_6_7,CCST,0.9513814646751174,0.9321223856658736,0.9635445576222268,0.9814876033057851,0.931893134652193,0.9323517495014166,0.9321223856658737,280.695228099823,845.4156503677368,0.006611570247933884,0.06305655230148345,0.16051523663002654
208,1,SRTsim,sim6,SRTsim_6_8,CCST,0.9364698553627324,0.9161612735015721,0.9523648361623318,0.9755371900826446,0.9159059029571303,0.9164167864892556,0.9161612735015722,286.3417081832886,845.4165363311768,0.009256198347107438,0.06299407883487036,0.16046927376199
209,1,SRTsim,sim6,SRTsim_6_9,CCST,0.8975811133586967,0.8716635215616337,0.9232373699593749,0.9603305785123967,0.8718608648874271,0.8714662675518697,0.8716635215616338,286.6441738605499,845.5302562713623,0.012892561983471074,0.06299407883487038,0.15738477628180308
210,2,SRTsim,sim6,SRTsim_6_1,CCST,0.9699779959910025,0.9550326741706379,0.9774832807851218,0.9887603305785124,0.9550433146974044,0.9550220338809694,0.9550326741706378,280.82985281944275,845.4167642593384,0.004628099173553719,0.06299407883487036,0.1628646154232919
211,2,SRTsim,sim6,SRTsim_6_10,CCST,0.7848653523018485,0.7780182733552354,0.838847259752818,0.9127272727272727,0.7777334873194026,0.778303268030136,0.7780182733552353,286.2663083076477,845.4158964157104,0.023801652892561982,0.06308600257607437,0.14247530098893063
212,2,SRTsim,sim6,SRTsim_6_2,CCST,0.9706845975751285,0.9580685983358949,0.9780106689996226,0.9887603305785124,0.95820528449785,0.9579319511644201,0.9580685983358949,285.0924172401428,845.529706954956,0.003305785123966942,0.06299407883487035,0.16266806610454335
213,2,SRTsim,sim6,SRTsim_6_3,CCST,0.9856856785372496,0.9773891741707889,0.9892746767598375,0.9947107438016529,0.9772986331700781,0.977479731949242,0.9773891741707889,281.145366191864,845.4160289764404,0.002644628099173554,0.06299407883487036,0.16289884647100775
214,2,SRTsim,sim6,SRTsim_6_4,CCST,0.9716551334734281,0.9577545428749179,0.9787419202388794,0.9890909090909091,0.9577267454981434,0.9577823418653396,0.9577545428749179,292.7504298686981,845.4190883636475,0.0009917355371900827,0.06299407883487036,0.16238461878801497
215,2,SRTsim,sim6,SRTsim_6_5,CCST,0.9802436129725695,0.9711788299848572,0.9852004532987391,0.9927272727272727,0.9708809889143776,0.9714768538512227,0.971178829984857,294.27605414390564,845.4154720306396,0.003305785123966942,0.06299407883487036,0.16238390046081838
216,2,SRTsim,sim6,SRTsim_6_6,CCST,0.9805346698135209,0.967049021922945,0.9854009046733592,0.9927272727272727,0.9670562162861525,0.9670418276667806,0.967049021922945,279.3864367008209,845.5301637649536,0.005619834710743801,0.06299407883487036,0.1627565270606225
217,2,SRTsim,sim6,SRTsim_6_7,CCST,0.948298120217891,0.9291323172850748,0.9612214665038015,0.9801652892561984,0.9291889478863272,0.9290756935862496,0.9291323172850747,279.9109046459198,845.4165773391724,0.007272727272727273,0.06322401439829488,0.16168043536170473
218,2,SRTsim,sim6,SRTsim_6_8,CCST,0.9009063725861637,0.8815850224460822,0.9256897065456476,0.9613223140495868,0.8814615007547261,0.8817085787611776,0.8815850224460822,278.22137689590454,845.4157218933105,0.011239669421487603,0.06349386656777513,0.15396389334997151
219,2,SRTsim,sim6,SRTsim_6_9,CCST,0.8718032598024109,0.8492604745923782,0.903916554893098,0.9500826446280992,0.8494550883060344,0.8490659500319282,0.8492604745923782,286.5046727657318,845.3785076141357,0.0171900826446281,0.06299407883487038,0.1540612280413669
220,3,SRTsim,sim6,SRTsim_6_1,CCST,0.98054272010709,0.971434585863623,0.9854071189083656,0.9927272727272727,0.9714297643718443,0.9714394074032632,0.9714345858636231,279.3136246204376,845.4692277908325,0.002644628099173554,0.06299407883487035,0.16285485478074452
221,3,SRTsim,sim6,SRTsim_6_10,CCST,0.7880988989328296,0.7786448551900467,0.8411760141180807,0.9133884297520661,0.7788471018798927,0.7784427135095267,0.7786448551900466,281.5753014087677,845.4155912399292,0.026115702479338844,0.06336404737186208,0.141646953920911
222,3,SRTsim,sim6,SRTsim_6_2,CCST,0.9801382070166909,0.968246513852215,0.9851039962471949,0.9923966942148761,0.9682227763677635,0.9682702525006177,0.968246513852215,279.21278715133667,845.4160633087158,0.0009917355371900827,0.06299407883487036,0.1627872802605609
223,3,SRTsim,sim6,SRTsim_6_3,CCST,0.9838736212570754,0.9744288702785405,0.9879169484554808,0.9940495867768595,0.9743414344340778,0.9745163218171177,0.9744288702785405,285.68683314323425,845.5315618515015,0.0036363636363636364,0.06299407883487036,0.16291754803481442
224,3,SRTsim,sim6,SRTsim_6_4,CCST,0.9775580766963922,0.9653108914763654,0.9831694830093431,0.991404958677686,0.9652536285749056,0.9653681611723801,0.9653108914763654,278.9696536064148,845.4165029525757,0.002644628099173554,0.06299407883487035,0.1628299010211649
225,3,SRTsim,sim6,SRTsim_6_5,CCST,0.9697131613615586,0.9550862789296551,0.977304743286463,0.9887603305785124,0.9550936190714634,0.9550789389006678,0.9550862789296551,284.65506958961487,845.4152603149414,0.004628099173553719,0.06324715773271802,0.16197309214138308
226,3,SRTsim,sim6,SRTsim_6_6,CCST,0.9272743484077077,0.9114354985627542,0.9454686133838724,0.9722314049586777,0.911206335995879,0.9116647764244658,0.9114354985627542,279.856956243515,845.4158782958984,0.00628099173553719,0.06299407883487036,0.16229701805945435
227,3,SRTsim,sim6,SRTsim_6_7,CCST,0.9612224548227021,0.9453841041925456,0.9709146199620184,0.9851239669421488,0.9454646864584775,0.9453035356615492,0.9453841041925456,290.0598385334015,845.5273952484131,0.0059504132231404955,0.06311902576809655,0.1621015374833258
228,3,SRTsim,sim6,SRTsim_6_8,CCST,0.9465366436222338,0.9255757838291967,0.9598990138747922,0.979504132231405,0.9256647683922951,0.9254868163727046,0.9255757838291966,279.2443964481354,845.4171981811523,0.007272727272727273,0.06299407883487036,0.15977256753320287
229,3,SRTsim,sim6,SRTsim_6_9,CCST,0.8829699053711697,0.8627701124868855,0.9122742592004381,0.9537190082644628,0.8630968365899567,0.8624436356521178,0.8627701124868855,280.7423326969147,845.4168796539307,0.019173553719008266,0.06349386656777513,0.15489595878398316
230,4,SRTsim,sim6,SRTsim_6_1,CCST,0.9804787353592701,0.9714165123997462,0.9853591863335962,0.9927272727272727,0.9714070482046488,0.9714259767792602,0.9714165123997462,281.8482208251953,845.5299997329712,0.001322314049586777,0.06299407883487035,0.16308420222720227
231,4,SRTsim,sim6,SRTsim_6_10,CCST,0.8011205640620905,0.7921264985216169,0.8509733052915924,0.9196694214876033,0.7921220002054923,0.792130996888832,0.792126498521617,277.87572050094604,845.4160308837891,0.017520661157024792,0.06324545265218003,0.14332629743106254
232,4,SRTsim,sim6,SRTsim_6_2,CCST,0.9912522699464483,0.9850594208272911,0.9934390122309498,0.996694214876033,0.9850915616948981,0.9850272820569543,0.985059420827291,287.21195459365845,845.4154720306396,0.0009917355371900827,0.06299407883487035,0.1628804798824858
233,4,SRTsim,sim6,SRTsim_6_3,CCST,0.9747748411787669,0.9633075226199981,0.9810994302288409,0.9907438016528926,0.9632214813402806,0.963393579272635,0.9633075226199981,289.03944730758667,845.5304927825928,0.002644628099173554,0.06299407883487036,0.16177865106493794
234,4,SRTsim,sim6,SRTsim_6_4,CCST,0.9717100398627546,0.9568515631119969,0.978780761252139,0.9890909090909091,0.9569408931950315,0.9567622497052668,0.9568515631119969,284.3375747203827,845.4170541763306,0.004297520661157025,0.06299407883487036,0.162219921776855
235,4,SRTsim,sim6,SRTsim_6_5,CCST,0.9636550847836028,0.9451404670448591,0.9727638974968401,0.9864462809917356,0.9451972854177866,0.945083655502534,0.9451404670448591,282.0092308521271,845.4155082702637,0.005619834710743801,0.06299407883487036,0.16207871837800447
236,4,SRTsim,sim6,SRTsim_6_6,CCST,0.9594322331509801,0.9418979021933267,0.9695757561516853,0.9847933884297521,0.9418457533398444,0.9419500568219661,0.9418979021933268,282.3135075569153,845.4154720306396,0.005289256198347108,0.06299407883487036,0.16221683549742316
237,4,SRTsim,sim6,SRTsim_6_7,CCST,0.9360231112210017,0.915497921301643,0.952012659545934,0.9752066115702479,0.915596770497221,0.9153990934475745,0.915497921301643,282.31432938575745,845.5324144363403,0.007933884297520661,0.06299407883487036,0.16132466416608118
238,4,SRTsim,sim6,SRTsim_6_8,CCST,0.9434715019259947,0.9241197848845487,0.9576009612401588,0.9781818181818182,0.9241843181902432,0.9240552605905995,0.9241197848845487,282.24191904067993,845.4159908294678,0.00628099173553719,0.06320326834357827,0.15950902172661638
239,4,SRTsim,sim6,SRTsim_6_9,CCST,0.8767968750079392,0.8619440345399164,0.9076782377855849,0.952396694214876,0.86195258531706,0.8619354839324228,0.8619440345399166,285.5645592212677,845.4164161682129,0.01090909090909091,0.06299407883487036,0.15749190306269048
240,5,SRTsim,sim6,SRTsim_6_1,CCST,0.9830989659930021,0.9755671531120205,0.9873243934005462,0.9937190082644628,0.9755534099578538,0.9755808966534072,0.9755671531120205,282.4880678653717,845.5274305343628,0.001652892561983471,0.06299407883487036,0.16295460844796947
241,5,SRTsim,sim6,SRTsim_6_10,CCST,0.8251921410888923,0.8081137088290491,0.8690376811967871,0.9305785123966942,0.8079273642557009,0.8083001393811928,0.808113708829049,289.44006872177124,845.4165267944336,0.02512396694214876,0.06300270462059025,0.14655874544288827
242,5,SRTsim,sim6,SRTsim_6_2,CCST,0.9784811418407663,0.9686672913753813,0.9838590340392062,0.9917355371900827,0.9687914939787345,0.9685431206143993,0.9686672913753812,281.72772693634033,845.4159631729126,0.003305785123966942,0.06299407883487036,0.16320491792705527
243,5,SRTsim,sim6,SRTsim_6_3,CCST,0.9732290062422287,0.9602576448562422,0.9799392821872948,0.9900826446280991,0.9602689907259715,0.9602462992546197,0.9602576448562423,280.0888204574585,845.4154033660889,0.003966942148760331,0.06299407883487033,0.1620809396536212
244,5,SRTsim,sim6,SRTsim_6_4,CCST,0.9785528197018782,0.9659662277606507,0.9839138238194733,0.9917355371900827,0.9660192858243339,0.9659131755250157,0.9659662277606507,287.1340913772583,845.5294675827026,0.001322314049586777,0.06299407883487033,0.1623923895394188
245,5,SRTsim,sim6,SRTsim_6_5,CCST,0.964249784719152,0.9480320625811649,0.9732112294357994,0.9867768595041322,0.9480273543402794,0.9480367708688162,0.948032062581165,279.7150089740753,845.4160442352295,0.0036363636363636364,0.06299407883487036,0.16218227128712753
246,5,SRTsim,sim6,SRTsim_6_6,CCST,0.9577808754093333,0.9415620384490839,0.9683367135571925,0.9841322314049586,0.9415297446438327,0.9415943344697207,0.9415620384490839,285.169011592865,845.4155178070068,0.0036363636363636364,0.06299407883487036,0.16208573570567464
247,5,SRTsim,sim6,SRTsim_6_7,CCST,0.9492522131953806,0.9315341294149113,0.9619435130769372,0.980495867768595,0.9314204179139435,0.9316478686839719,0.9315341294149113,280.3596947193146,845.4159755706787,0.007603305785123967,0.06299407883487036,0.1600692683188551
248,5,SRTsim,sim6,SRTsim_6_8,CCST,0.9173769360317449,0.8955033917696401,0.9380373125014885,0.9679338842975207,0.8954333408964947,0.8955734536039782,0.8955033917696401,277.5656814575196,845.5298252105713,0.011570247933884297,0.06303572781261242,0.15836705581863827
249,5,SRTsim,sim6,SRTsim_6_9,CCST,0.8559381242733712,0.8355577245049262,0.8920016884250701,0.9431404958677686,0.8359532106103382,0.8351626124283377,0.8355577245049262,277.85098481178284,845.4160442352295,0.014545454545454545,0.06324397270132276,0.1519793054028801
250,1,SRTsim,sim6,SRTsim_6_1,CellCharter,0.6874160970282167,0.7559963735854355,0.7675524029312158,0.8499173553719008,0.7499984767831167,0.7620909766727204,0.7559963735854355,194.24764156341556,811.4917907714844,0.06644628099173554,0.06422967135158474,0.12912504158164595
251,1,SRTsim,sim6,SRTsim_6_10,CellCharter,0.2776735313770417,0.33010761562452323,0.47794742468928525,0.5282644628099173,0.3173894104687995,0.3438876391573191,0.3301076156245232,254.032687664032,811.1199169158936,0.3143801652892562,0.06976990867435233,0.08770639875263364
252,1,SRTsim,sim6,SRTsim_6_2,CellCharter,0.9162809276602162,0.9214297931992872,0.937252605528264,0.9659504132231405,0.9207792818313726,0.9220812243624595,0.9214297931992872,152.85286164283752,811.114483833313,0.006942148760330578,0.06340084622143687,0.16144357050980293
253,1,SRTsim,sim6,SRTsim_6_3,CellCharter,0.532068592394224,0.6574455177715252,0.6656141842035007,0.7213223140495868,0.6309290325524437,0.6862886389662359,0.6574455177715252,139.38927459716797,811.1160573959351,0.11471074380165289,0.06445447787869558,0.15006124431076645
254,1,SRTsim,sim6,SRTsim_6_4,CellCharter,0.5601610174970274,0.6785629208966352,0.683377357440192,0.724297520661157,0.6560199400510385,0.7027103357410384,0.6785629208966352,158.74983167648315,811.1161155700684,0.04694214876033058,0.06393314258612898,0.16985617860145152
255,1,SRTsim,sim6,SRTsim_6_5,CellCharter,0.9524971018238163,0.9443021840214428,0.9644309682153883,0.9821487603305785,0.943593957498414,0.945011474479987,0.9443021840214428,156.79280734062195,811.1135482788086,0.006942148760330578,0.06347304207890409,0.16058211048150156
256,1,SRTsim,sim6,SRTsim_6_6,CellCharter,0.6480831116413461,0.7277082754642079,0.737114296218904,0.7791735537190083,0.7247416278660465,0.730699310158659,0.7277082754642079,181.66526913642883,811.1137285232544,0.17256198347107438,0.06433905669500409,0.08291653466438369
257,1,SRTsim,sim6,SRTsim_6_7,CellCharter,0.6830181226889285,0.7566618526385714,0.7683342470071985,0.7712396694214876,0.7383528261891463,0.7759019903610798,0.7566618526385713,178.92029237747192,811.1148262023926,0.0971900826446281,0.06446151866970916,0.09724999424856887
258,1,SRTsim,sim6,SRTsim_6_8,CellCharter,0.4702139289597486,0.5535569160088807,0.6095922394535161,0.6945454545454546,0.5441254274730625,0.5633211293785659,0.5535569160088808,198.37756824493408,811.1136054992676,0.16991735537190084,0.06529655375822047,0.14475263032245075
259,1,SRTsim,sim6,SRTsim_6_9,CellCharter,0.28994782160083826,0.35627004509735555,0.4696980979750303,0.512396694214876,0.35496284926625804,0.357586904344967,0.3562700450973555,221.8897044658661,811.1136522293091,0.5550413223140496,0.06890264799218593,0.06693454306757422
260,2,SRTsim,sim6,SRTsim_6_1,CellCharter,0.6162052450215271,0.7351742964858143,0.7254671734649445,0.7477685950413223,0.7073268193414394,0.7653043507010359,0.7351742964858143,183.2488145828247,811.112756729126,0.04396694214876033,0.06385014288960031,0.12805788087108166
261,2,SRTsim,sim6,SRTsim_6_10,CellCharter,0.26224505165292533,0.3200351954509654,0.45680167328081006,0.5067768595041322,0.3134640318660577,0.3268877614099424,0.3200351954509654,272.42607951164246,811.1108350753784,0.4175206611570248,0.06984631898815577,0.06823949596931472
262,2,SRTsim,sim6,SRTsim_6_2,CellCharter,0.97508348504703,0.9642161693847036,0.9813123558573648,0.9904132231404958,0.964231944341412,0.9642003949441471,0.9642161693847036,175.6299273967743,811.1137170791626,0.00628099173553719,0.06299407883487036,0.16226064515474456
263,2,SRTsim,sim6,SRTsim_6_3,CellCharter,0.9560044366230569,0.9514511623169336,0.9670298211568076,0.9838016528925619,0.9515296778593199,0.95137265973091,0.9514511623169336,150.4174451828003,811.1131086349487,0.004297520661157025,0.06299407883487036,0.16274219184224217
264,2,SRTsim,sim6,SRTsim_6_4,CellCharter,0.665163302692279,0.7376963302529059,0.756858921454318,0.8142148760330579,0.7164023500547423,0.7602949518921541,0.7376963302529059,160.74954509735107,811.1130456924438,0.04462809917355372,0.06438204763177428,0.12434979851390143
265,2,SRTsim,sim6,SRTsim_6_5,CellCharter,0.6444826252299699,0.7281263964829057,0.7345396932797765,0.7586776859504132,0.7254624317683054,0.7308099979519379,0.7281263964829058,153.1969723701477,811.113621711731,0.13619834710743803,0.06394152066285504,0.0829050623650983
266,2,SRTsim,sim6,SRTsim_6_6,CellCharter,0.5175008756312658,0.6250584421691309,0.6464194723889997,0.7123966942148761,0.6122037812674097,0.6384645089252478,0.6250584421691309,160.34006547927856,811.111120223999,0.09057851239669422,0.0654936230237111,0.14108340743763986
267,2,SRTsim,sim6,SRTsim_6_7,CellCharter,0.5472283903277345,0.6464519865306185,0.6708030348252725,0.6938842975206612,0.6294215142839041,0.6644296868229336,0.6464519865306185,193.4904396533966,811.1129302978516,0.06677685950413223,0.06524572503585009,0.15870917378236216
268,2,SRTsim,sim6,SRTsim_6_8,CellCharter,0.6657830988767132,0.7293261613215662,0.7515766285098742,0.7557024793388429,0.7226091115351523,0.7361692601599084,0.7293261613215662,203.1412479877472,811.1104326248169,0.13983471074380166,0.06425039525702277,0.09068702079517794
269,2,SRTsim,sim6,SRTsim_6_9,CellCharter,0.6179980113717687,0.6655281988842984,0.7149012438837891,0.7484297520661157,0.6626632904040699,0.6684179867847406,0.6655281988842985,216.5036818981171,811.1132497787476,0.19570247933884297,0.06497331593530774,0.0929359179550832
270,3,SRTsim,sim6,SRTsim_6_1,CellCharter,0.8969902822611231,0.9056990607052284,0.9228696723575643,0.95900826446281,0.9042398107749714,0.9071630280838915,0.9056990607052282,156.28185844421387,811.1137590408325,0.005289256198347108,0.06299407883487036,0.16108091270202682
271,3,SRTsim,sim6,SRTsim_6_10,CellCharter,0.22806892623965122,0.2534400353244442,0.4492962827527916,0.47107438016528924,0.23851082147511304,0.2703629858547648,0.2534400353244442,261.95339822769165,811.1115732192993,0.3484297520661157,0.07031495360677557,0.07545323959539421
272,3,SRTsim,sim6,SRTsim_6_2,CellCharter,0.9348407909271648,0.9341359492200677,0.9511416303077223,0.9738842975206612,0.9339076564617447,0.9343643536175371,0.9341359492200678,140.10456323623657,811.1132659912109,0.00628099173553719,0.06337169607119279,0.1620273696335006
273,3,SRTsim,sim6,SRTsim_6_3,CellCharter,0.5345218006191543,0.6592585020034725,0.6681290156805529,0.703801652892562,0.6333354409048353,0.6873942446972332,0.6592585020034725,155.95781874656677,811.1115503311157,0.03966942148760331,0.06453202366357669,0.16500495971632487
274,3,SRTsim,sim6,SRTsim_6_4,CellCharter,0.9277707315552378,0.9245108341842152,0.9458421243733247,0.9712396694214877,0.9242519895184795,0.9247698238738861,0.9245108341842152,130.4105098247528,811.1127853393555,0.006611570247933884,0.06343728169660741,0.16071142939401487
275,3,SRTsim,sim6,SRTsim_6_5,CellCharter,0.4770035356860558,0.5767951482808327,0.6169616162954358,0.6862809917355371,0.5646615290120138,0.5894616807797871,0.5767951482808327,153.80050587654114,811.1129751205444,0.14479338842975206,0.06563016034923044,0.1269322163182042
276,3,SRTsim,sim6,SRTsim_6_6,CellCharter,0.5754693961101133,0.7046854831195289,0.7042463374764877,0.7434710743801652,0.6580431087731569,0.7584443392172904,0.7046854831195289,169.53037238121033,811.1121730804443,0.037024793388429754,0.06393655321728467,0.13887389603795453
277,3,SRTsim,sim6,SRTsim_6_7,CellCharter,0.5054028033911493,0.5999521143900287,0.6416755940772492,0.7031404958677686,0.5819885896072046,0.6190598727991496,0.5999521143900287,175.73613286018372,811.1134023666382,0.15834710743801653,0.06509433606448815,0.16126595083655976
278,3,SRTsim,sim6,SRTsim_6_8,CellCharter,0.48260226923421884,0.5685057415706178,0.622455907908508,0.6895867768595041,0.5536437684478276,0.584187631947551,0.568505741570618,207.5400779247284,811.1116724014282,0.12793388429752067,0.0673328695136742,0.12594014291608197
279,3,SRTsim,sim6,SRTsim_6_9,CellCharter,0.44494121431368866,0.5230425206520919,0.5851178492201621,0.6750413223140496,0.5216685460464761,0.5244237519400584,0.5230425206520919,212.6955428123474,811.1137256622314,0.2512396694214876,0.06617194115895046,0.08413707672161307
280,4,SRTsim,sim6,SRTsim_6_1,CellCharter,0.6063168624159139,0.7470933237212197,0.7323972290764841,0.715702479338843,0.6937757791541209,0.8092881389834096,0.7470933237212197,149.49225974082947,811.1088199615479,0.015537190082644628,0.06323311707571054,0.15572038527221804
281,4,SRTsim,sim6,SRTsim_6_10,CellCharter,0.18116112962087386,0.20429881781740333,0.41782206247251125,0.4581818181818182,0.19009761065761088,0.22079312797174155,0.2042988178174033,261.2238440513611,811.1135511398315,0.43900826446280994,0.07228308698154529,0.03385555015027229
