,Technology,Dataset,Sample,Method,ARI,NMI,FMI,Purity,Homogeneity,Completeness,V_measure,Time,Memory,PAS,CHAOS,ASW,Rep
552,SRTsim,sim5,SRTsim_5_7,BASS,0.9127036501974982,0.8877095234366185,0.9353081761169356,0.966722129783694,0.8876323791472074,0.8877866811364431,0.8877095234366186,5.64731559356054,912.0,0.0332778702163061,0.0410182498024328,0.1214176026037894,5
553,SRTsim,sim5,SRTsim_5_7,BayesSpace,0.9506128820605706,0.9307886905405544,0.9633735502441544,0.9793677204658902,0.931540144895778,0.9300384475738028,0.9307886905405544,24.1009307463964,5951.1,0.0901830282861896,0.045248774660677,0.1036257957716548,5
554,SRTsim,sim5,SRTsim_5_7,CCST,0.6468202331645424,0.6398170117683386,0.7416348287573211,0.8565723793677205,0.6317846681522896,0.6480562277003,0.6398170117683387,102.0560507774353,494.74940299987793,0.1211314475873544,0.0431548523270978,0.0543055711690217,5
555,SRTsim,sim5,SRTsim_5_7,DeepST,0.9123804287418456,0.8864485868822328,0.935101800064143,0.9663893510815308,0.8858096585337272,0.8870884376051925,0.8864485868822329,159.56618762016296,795.6940441131592,0.0322795341098169,0.040057401901041,0.1206435101348113,5
556,SRTsim,sim5,SRTsim_5_7,GraphST,0.1989499484983823,0.2288340099266428,0.4296850625586188,0.4891846921797005,0.2168371399176045,0.2422361201267626,0.2288340099266428,14.25124454498291,589.0759601593018,0.2193011647254575,0.0427460410665834,-0.0374776153376997,5
557,SRTsim,sim5,SRTsim_5_7,PRECAST,0.7339488051013657,0.8246334811511296,0.8184299351502126,0.8262895174708819,0.7662422891467704,0.8926581435773165,0.8246334811511297,1.2988906343778,628.0,0.0928452579034941,0.0441180684428568,0.0174861301926001,5
558,SRTsim,sim5,SRTsim_5_7,SEDR,0.8097977900898207,0.7985125385447497,0.8603204624899983,0.9221297836938436,0.7908619561705187,0.8063125860892352,0.7985125385447497,26.988508224487305,382.1938352584839,0.0958402662229617,0.0423004164201709,0.0806936527273524,5
559,SRTsim,sim5,SRTsim_5_7,SpaceFlow,0.3103453807053813,0.3747821406621617,0.4961933149767761,0.5271214642262895,0.3699317935112738,0.379761367917578,0.3747821406621617,14.942673206329346,483.4795646667481,0.5271214642262895,0.0540343925439917,0.0118121057909032,5
560,SRTsim,sim5,SRTsim_5_7,SpaGCN,0.6181274262162931,0.6822893915304679,0.7257759496557005,0.7810239287701725,0.6612137789840857,0.7047527714917411,0.6822893915304677,56.64462351799011,688.6453380584717,0.1908736783528102,0.03703696722116,0.00016724346181,5
561,SRTsim,sim5,SRTsim_5_7,SpatialMGCN,0.5666840324555732,0.628357423828182,0.6911305369057787,0.7723793677204659,0.6052201184660385,0.6533341062939594,0.6283574238281819,46.25742840766907,474.5614261627197,0.1381031613976705,0.0452212308839006,-0.0336972838165599,5
562,SRTsim,sim5,SRTsim_5_7,STAGATE,0.4927789527220328,0.5436909695825916,0.6306516068201408,0.7394342762063228,0.5351034671459901,0.5525585972311202,0.5436909695825916,58.48271083831787,474.1829738616944,0.1737104825291181,0.0437141569967719,-0.0215159194369144,5
563,SRTsim,sim5,SRTsim_5_7,stLearn,0.9716424447848844,0.9576217493969288,0.9789705780234896,0.9876871880199668,0.9583498026171288,0.9568948015332716,0.957621749396929,1.668762445449829,345.1839189529419,0.0851913477537437,0.0451750849692087,0.1075448644275325,5
564,SRTsim,sim5,SRTsim_5_8,BASS,0.916740040692868,0.9039931096416254,0.9449005762112308,0.972972972972973,0.909037807679833,0.8990040936192916,0.9039931096416254,10.5238253990809,912.7,0.033033033033033,0.0408228332541739,0.0197525103544117,5
565,SRTsim,sim5,SRTsim_5_8,BayesSpace,0.5963163960287647,0.7554350216511152,0.7228758991206421,0.9009009009009008,0.7993441137971237,0.7160987158508885,0.7554350216511151,24.0770709355672,5935.8,0.2155488822155488,0.0449171491403407,0.0379819621020056,5
566,SRTsim,sim5,SRTsim_5_8,CCST,0.6910486401710166,0.6209159985204705,0.7915416828739728,0.8248248248248248,0.6421723948379029,0.6010217209124686,0.6209159985204706,102.96370387077332,492.6359415054321,0.1121121121121121,0.042822568560339,-0.0096691899934936,5
567,SRTsim,sim5,SRTsim_5_8,DeepST,0.9072188607199956,0.8465430822852837,0.938745077624066,0.958958958958959,0.850703353349459,0.8424233038911281,0.8465430822852839,160.11601185798645,793.4838333129883,0.0437103770437103,0.0406373781271729,0.0267046192273254,5
568,SRTsim,sim5,SRTsim_5_8,GraphST,0.5611801165252625,0.57696790071202,0.7023811358615512,0.8208208208208209,0.592287910684607,0.5624204373030338,0.57696790071202,14.38616394996643,587.5096397399902,0.1267934601267934,0.0412923465551601,0.0186806381732078,5
569,SRTsim,sim5,SRTsim_5_8,PRECAST,0.3215502798239119,0.571707051702134,0.5566458694155413,0.7540874207540874,0.568651278859549,0.5747958437167817,0.5717070517021341,1.16926219065984,624.7,0.1037704371037704,0.0430496475581855,0.0678048537252314,5
570,SRTsim,sim5,SRTsim_5_8,SEDR,0.7550261504522109,0.7254413571903211,0.8350374974279623,0.8762095428762096,0.7519098138217555,0.7007730001326897,0.7254413571903211,29.650625705718998,380.629861831665,0.0994327660994327,0.0423332460579202,0.0190426441549879,5
571,SRTsim,sim5,SRTsim_5_8,SpaceFlow,0.2811631819960978,0.3801199146760254,0.5006425443441586,0.6930263596930264,0.402273992698508,0.360278610981558,0.3801199146760254,17.282082080841064,482.197359085083,0.4401067734401068,0.054726922757692,-0.0351859715379056,5
572,SRTsim,sim5,SRTsim_5_8,SpaGCN,0.8090400265748471,0.7259507680012068,0.8729435052305439,0.8778497044750915,0.7398986743610603,0.7125189987355545,0.7259507680012071,44.06615853309631,680.803632736206,0.1981424148606811,0.0340273287093452,0.0077252077080123,5
573,SRTsim,sim5,SRTsim_5_8,SpatialMGCN,0.9578380152854348,0.9044238883548232,0.9722989669424722,0.9696363029696364,0.9032364757643392,0.9056144270472402,0.904423888354823,58.43603253364563,473.3007164001465,0.0960960960960961,0.0457670422327165,0.0106488663600619,5
574,SRTsim,sim5,SRTsim_5_8,STAGATE,0.5083524904450728,0.59659074653381,0.6601594184782386,0.8395061728395061,0.6331669258320846,0.5640095822847732,0.59659074653381,59.04906439781189,472.9228363037109,0.1925258591925258,0.0436857056736463,0.0207482680971625,5
575,SRTsim,sim5,SRTsim_5_8,stLearn,0.5971853524040786,0.7625679119374337,0.7236745059118871,0.9012345679012346,0.8055775682884129,0.7239180443876949,0.7625679119374336,1.892831802368164,344.26742458343506,0.2862862862862863,0.0489377535610047,0.04152704157371,5
576,SRTsim,sim5,SRTsim_5_9,BASS,0.9286786324340074,0.9028885678298836,0.9471377911293518,0.9723502304147466,0.9019620137344072,0.9038170275162724,0.9028885678298836,4.72794777949651,929.6,0.0414746543778801,0.0452554490892588,-0.0690113696632598,5
